periode_data;nama_sungai;nama_lokasi;parameter;satuan;nilai
201509;SUNGAI CILIWUNG;JL. HALIMUN;KOORDINAT DETIK BUJUR TIMUR;-;2.3
201509;SUNGAI CILIWUNG;JL. HALIMUN;WAKTU SAMPLING;-;-
201509;SUNGAI CILIWUNG;JL. HALIMUN;TEMPERATUR;CELCIUS;-
201509;SUNGAI CILIWUNG;JL. HALIMUN;RESIDU TERLARUT;MG/L;235
201509;SUNGAI CILIWUNG;JL. HALIMUN;RESIDU TERSUSPENSI;MG/L;88
201509;SUNGAI CILIWUNG;JL. HALIMUN;PH;-;7.2
201509;SUNGAI CILIWUNG;JL. HALIMUN;DHL;MG/L;440
201509;SUNGAI CILIWUNG;JL. HALIMUN;TDS;MG/L;235
201509;SUNGAI CILIWUNG;JL. HALIMUN;TSS;MG/L;88
201509;SUNGAI CILIWUNG;JL. HALIMUN;DO;MG/L;0
201509;SUNGAI CILIWUNG;JL. HALIMUN;BOD;MG/L;12.17
201509;SUNGAI CILIWUNG;JL. HALIMUN;COD;MG/L;46.6
201509;SUNGAI CILIWUNG;JL. HALIMUN;NO2;MG/L;-
201509;SUNGAI CILIWUNG;JL. HALIMUN;NO3;MG/L;-
201509;SUNGAI CILIWUNG;JL. HALIMUN;NH3;MG/L;-
201509;SUNGAI CILIWUNG;JL. HALIMUN;KLORIN BEBAS;MG/L;-
201509;SUNGAI CILIWUNG;JL. HALIMUN;T-P JUMLAH;-;-
201509;SUNGAI CILIWUNG;JL. HALIMUN;T-P;MG/L;0.67
201509;SUNGAI CILIWUNG;JL. HALIMUN;FENOL;?/L;-
201509;SUNGAI CILIWUNG;JL. HALIMUN;MINYAK LEMAK;?/L;0.2
201509;SUNGAI CILIWUNG;JL. HALIMUN;DETERGEN;?/L;1.24
201509;SUNGAI CILIWUNG;JL. HALIMUN;FECAL COLIFORM;JMLH/100ML;960
201509;SUNGAI CILIWUNG;JL. HALIMUN;TOTAL COLIFORM;JMLH/100ML;2440000
201509;SUNGAI CILIWUNG;JL. HALIMUN;SIANIDA;MG/L;-
201509;SUNGAI CILIWUNG;JL. HALIMUN;H2S;MG/L;-
201509;SUNGAI CILIWUNG;JL.KH MAS MANSYUR/KARET TENGSIN;KOORDINAT DERAJAT LINTANG;-;6
201509;SUNGAI CILIWUNG;JL.KH MAS MANSYUR/KARET TENGSIN;KOORDINAT MENIT LINTANG;-;12
201509;SUNGAI CILIWUNG;JL.KH MAS MANSYUR/KARET TENGSIN;KOORDINAT DETIK LINTANG;-;3.3
201509;SUNGAI CILIWUNG;JL.KH MAS MANSYUR/KARET TENGSIN;KOORDINAT DERAJAT BUJUR TIMUR;-;106
201509;SUNGAI CILIWUNG;JL.KH MAS MANSYUR/KARET TENGSIN;KOORDINAT MENIT BUJUR TIMUR;-;48
201509;SUNGAI CILIWUNG;JL.KH MAS MANSYUR/KARET TENGSIN;KOORDINAT DETIK BUJUR TIMUR;-;54.8
201509;SUNGAI CILIWUNG;JL.KH MAS MANSYUR/KARET TENGSIN;WAKTU SAMPLING;-;-
201509;SUNGAI CILIWUNG;JL.KH MAS MANSYUR/KARET TENGSIN;TEMPERATUR;CELCIUS;-
201509;SUNGAI CILIWUNG;JL.KH MAS MANSYUR/KARET TENGSIN;RESIDU TERLARUT;MG/L;259
201509;SUNGAI CILIWUNG;JL.KH MAS MANSYUR/KARET TENGSIN;RESIDU TERSUSPENSI;MG/L;56
201509;SUNGAI CILIWUNG;JL.KH MAS MANSYUR/KARET TENGSIN;PH;-;7.2
201509;SUNGAI CILIWUNG;JL.KH MAS MANSYUR/KARET TENGSIN;DHL;MG/L;485
201509;SUNGAI CILIWUNG;JL.KH MAS MANSYUR/KARET TENGSIN;TDS;MG/L;259
201509;SUNGAI CILIWUNG;JL.KH MAS MANSYUR/KARET TENGSIN;TSS;MG/L;56
201509;SUNGAI CILIWUNG;JL.KH MAS MANSYUR/KARET TENGSIN;DO;MG/L;0
201509;SUNGAI CILIWUNG;JL.KH MAS MANSYUR/KARET TENGSIN;BOD;MG/L;15.06
201509;SUNGAI CILIWUNG;JL.KH MAS MANSYUR/KARET TENGSIN;COD;MG/L;77.67
201509;SUNGAI CILIWUNG;JL.KH MAS MANSYUR/KARET TENGSIN;NO2;MG/L;-
201509;SUNGAI CILIWUNG;JL.KH MAS MANSYUR/KARET TENGSIN;NO3;MG/L;-
201509;SUNGAI CILIWUNG;JL.KH MAS MANSYUR/KARET TENGSIN;NH3;MG/L;-
201509;SUNGAI CILIWUNG;JL.KH MAS MANSYUR/KARET TENGSIN;KLORIN BEBAS;MG/L;-
201509;SUNGAI CILIWUNG;JL.KH MAS MANSYUR/KARET TENGSIN;T-P JUMLAH;-;-
201509;SUNGAI CILIWUNG;JL.KH MAS MANSYUR/KARET TENGSIN;T-P;MG/L;0.81
201509;SUNGAI CILIWUNG;JL.KH MAS MANSYUR/KARET TENGSIN;FENOL;?/L;-
201509;SUNGAI CILIWUNG;JL.KH MAS MANSYUR/KARET TENGSIN;MINYAK LEMAK;?/L;0.25
201509;SUNGAI CILIWUNG;JL.KH MAS MANSYUR/KARET TENGSIN;DETERGEN;?/L;1.25
201509;SUNGAI CILIWUNG;JL.KH MAS MANSYUR/KARET TENGSIN;FECAL COLIFORM;JMLH/100ML;3000000
201509;SUNGAI CILIWUNG;JL.KH MAS MANSYUR/KARET TENGSIN;TOTAL COLIFORM;JMLH/100ML;6700000
201509;SUNGAI CILIWUNG;JL.KH MAS MANSYUR/KARET TENGSIN;SIANIDA;MG/L;-
201509;SUNGAI CILIWUNG;JL.KH MAS MANSYUR/KARET TENGSIN;H2S;MG/L;-
201509;SUNGAI CILIWUNG;JL.GUDANG PLN/KEBON MELATI;KOORDINAT DERAJAT LINTANG;-;6
201509;SUNGAI CILIWUNG;JL.GUDANG PLN/KEBON MELATI;KOORDINAT MENIT LINTANG;-;11
201509;SUNGAI CILIWUNG;JL.GUDANG PLN/KEBON MELATI;KOORDINAT DETIK LINTANG;-;56.4
201509;SUNGAI CILIWUNG;JL.GUDANG PLN/KEBON MELATI;KOORDINAT DERAJAT BUJUR TIMUR;-;106
201509;SUNGAI CILIWUNG;JL.GUDANG PLN/KEBON MELATI;KOORDINAT MENIT BUJUR TIMUR;-;48
201509;SUNGAI CILIWUNG;JL.GUDANG PLN/KEBON MELATI;KOORDINAT DETIK BUJUR TIMUR;-;38.8
201509;SUNGAI CILIWUNG;JL.GUDANG PLN/KEBON MELATI;WAKTU SAMPLING;-;-
201509;SUNGAI CILIWUNG;JL.GUDANG PLN/KEBON MELATI;TEMPERATUR;CELCIUS;-
201509;SUNGAI CILIWUNG;JL.GUDANG PLN/KEBON MELATI;RESIDU TERLARUT;MG/L;302
201509;SUNGAI CILIWUNG;JL.GUDANG PLN/KEBON MELATI;RESIDU TERSUSPENSI;MG/L;227
201509;SUNGAI CILIWUNG;JL.GUDANG PLN/KEBON MELATI;PH;-;7.4
201509;SUNGAI CILIWUNG;JL.GUDANG PLN/KEBON MELATI;DHL;MG/L;565
201509;SUNGAI CILIWUNG;JL.GUDANG PLN/KEBON MELATI;TDS;MG/L;302
201509;SUNGAI CILIWUNG;JL.GUDANG PLN/KEBON MELATI;TSS;MG/L;227
201509;SUNGAI CILIWUNG;JL.GUDANG PLN/KEBON MELATI;DO;MG/L;1.8
201509;SUNGAI CILIWUNG;JL.GUDANG PLN/KEBON MELATI;BOD;MG/L;10.87
201509;SUNGAI CILIWUNG;JL.GUDANG PLN/KEBON MELATI;COD;MG/L;77.67
201509;SUNGAI CILIWUNG;JL.GUDANG PLN/KEBON MELATI;NO2;MG/L;-
201509;SUNGAI CILIWUNG;JL.GUDANG PLN/KEBON MELATI;NO3;MG/L;-
201509;SUNGAI CILIWUNG;JL.GUDANG PLN/KEBON MELATI;NH3;MG/L;-
201509;SUNGAI CILIWUNG;JL.GUDANG PLN/KEBON MELATI;KLORIN BEBAS;MG/L;-
201509;SUNGAI CILIWUNG;JL.GUDANG PLN/KEBON MELATI;T-P JUMLAH;-;-
201509;SUNGAI CILIWUNG;JL.GUDANG PLN/KEBON MELATI;T-P;MG/L;0.39
201509;SUNGAI CILIWUNG;JL.GUDANG PLN/KEBON MELATI;FENOL;?/L;-
201509;SUNGAI CILIWUNG;JL.GUDANG PLN/KEBON MELATI;MINYAK LEMAK;?/L;0.34
201509;SUNGAI CILIWUNG;JL.GUDANG PLN/KEBON MELATI;DETERGEN;?/L;0.21
201509;SUNGAI CILIWUNG;JL.GUDANG PLN/KEBON MELATI;FECAL COLIFORM;JMLH/100ML;700
201509;SUNGAI CILIWUNG;JL.GUDANG PLN/KEBON MELATI;TOTAL COLIFORM;JMLH/100ML;2900000
201509;SUNGAI CILIWUNG;JL.GUDANG PLN/KEBON MELATI;SIANIDA;MG/L;-
201509;SUNGAI CILIWUNG;JL.GUDANG PLN/KEBON MELATI;H2S;MG/L;-
201509;SUNGAI CILIWUNG;JEMB. PANTAI INDAH KAPUK/MUARA ANGKE;KOORDINAT DERAJAT LINTANG;-;6
201509;SUNGAI CILIWUNG;JEMB. PANTAI INDAH KAPUK/MUARA ANGKE;KOORDINAT MENIT LINTANG;-;7
201509;SUNGAI CILIWUNG;JEMB. PANTAI INDAH KAPUK/MUARA ANGKE;KOORDINAT DETIK LINTANG;-;0.04
201509;SUNGAI CILIWUNG;JEMB. PANTAI INDAH KAPUK/MUARA ANGKE;KOORDINAT DERAJAT BUJUR TIMUR;-;106
201509;SUNGAI CILIWUNG;JEMB. PANTAI INDAH KAPUK/MUARA ANGKE;KOORDINAT MENIT BUJUR TIMUR;-;46
201509;SUNGAI CILIWUNG;JEMB. PANTAI INDAH KAPUK/MUARA ANGKE;KOORDINAT DETIK BUJUR TIMUR;-;23.03
201509;SUNGAI CILIWUNG;JEMB. PANTAI INDAH KAPUK/MUARA ANGKE;WAKTU SAMPLING;-;-
201509;SUNGAI CILIWUNG;JEMB. PANTAI INDAH KAPUK/MUARA ANGKE;TEMPERATUR;CELCIUS;-
201509;SUNGAI CILIWUNG;JEMB. PANTAI INDAH KAPUK/MUARA ANGKE;RESIDU TERLARUT;MG/L;776
201509;SUNGAI CILIWUNG;JEMB. PANTAI INDAH KAPUK/MUARA ANGKE;RESIDU TERSUSPENSI;MG/L;73
201509;SUNGAI CILIWUNG;JEMB. PANTAI INDAH KAPUK/MUARA ANGKE;PH;-;6.7
201509;SUNGAI CILIWUNG;JEMB. PANTAI INDAH KAPUK/MUARA ANGKE;DHL;MG/L;14740
201509;SUNGAI CILIWUNG;JEMB. PANTAI INDAH KAPUK/MUARA ANGKE;TDS;MG/L;776
201509;SUNGAI CILIWUNG;JEMB. PANTAI INDAH KAPUK/MUARA ANGKE;TSS;MG/L;73
201509;SUNGAI CILIWUNG;JEMB. PANTAI INDAH KAPUK/MUARA ANGKE;DO;MG/L;2.19
201509;SUNGAI CILIWUNG;JEMB. PANTAI INDAH KAPUK/MUARA ANGKE;BOD;MG/L;16.14
201509;SUNGAI CILIWUNG;JEMB. PANTAI INDAH KAPUK/MUARA ANGKE;COD;MG/L;78.43
201509;SUNGAI CILIWUNG;JEMB. PANTAI INDAH KAPUK/MUARA ANGKE;NO2;MG/L;-
201509;SUNGAI CILIWUNG;JEMB. PANTAI INDAH KAPUK/MUARA ANGKE;NO3;MG/L;-
201509;SUNGAI CILIWUNG;JEMB. PANTAI INDAH KAPUK/MUARA ANGKE;NH3;MG/L;-
201509;SUNGAI CILIWUNG;JEMB. PANTAI INDAH KAPUK/MUARA ANGKE;KLORIN BEBAS;MG/L;-
201509;SUNGAI CILIWUNG;JEMB. PANTAI INDAH KAPUK/MUARA ANGKE;T-P JUMLAH;-;-
201509;SUNGAI CILIWUNG;JEMB. PANTAI INDAH KAPUK/MUARA ANGKE;T-P;MG/L;0.23
201509;SUNGAI CILIWUNG;JEMB. PANTAI INDAH KAPUK/MUARA ANGKE;FENOL;?/L;-
201509;SUNGAI SUNTER;JL. DAAN MOGOT;-;-;-
201509;SUNGAI SUNTER;JL. DAAN MOGOT;-;-;-
201509;SUNGAI SUNTER;JL. DAAN MOGOT;-;-;-
201509;SUNGAI SUNTER;JL. DAAN MOGOT;-;-;-
201509;SUNGAI SUNTER;JL. DAAN MOGOT;-;-;-
201509;SUNGAI SUNTER;JL. DAAN MOGOT;-;-;-
201509;SUNGAI SUNTER;JL. DAAN MOGOT;-;-;-
201509;SUNGAI SUNTER;JL. DAAN MOGOT;-;-;-
201509;SUNGAI SUNTER;JL. DAAN MOGOT;-;-;-
201509;SUNGAI SUNTER;JL. DAAN MOGOT;-;-;-
201509;SUNGAI SUNTER;JL. DAAN MOGOT;-;-;-
201509;SUNGAI SUNTER;JL. DAAN MOGOT;-;-;-
201509;SUNGAI SUNTER;JL. DAAN MOGOT;-;-;-
201509;SUNGAI SUNTER;JL. DAAN MOGOT;-;-;-
201509;SUNGAI SUNTER;JL. DAAN MOGOT;-;-;-
201509;SUNGAI SUNTER;TB ANGKE;KOORDINAT DERAJAT LINTANG;-;-
201509;SUNGAI SUNTER;TB ANGKE;KOORDINAT MENIT LINTANG;-;-
201509;SUNGAI SUNTER;TB ANGKE;KOORDINAT DETIK LINTANG;-;-
201509;SUNGAI SUNTER;TB ANGKE;KOORDINAT DERAJAT BUJUR TIMUR;-;-
201509;SUNGAI SUNTER;TB ANGKE;KOORDINAT MENIT BUJUR TIMUR;-;-
201509;SUNGAI SUNTER;TB ANGKE;KOORDINAT DETIK BUJUR TIMUR;-;-
201509;SUNGAI SUNTER;TB ANGKE;WAKTU SAMPLING;-;-
201509;SUNGAI SUNTER;TB ANGKE;TEMPERATUR;CELCIUS;-
201509;SUNGAI SUNTER;TB ANGKE;RESIDU TERLARUT;MG/L;412
201509;SUNGAI SUNTER;TB ANGKE;RESIDU TERSUSPENSI;MG/L;38
201509;SUNGAI SUNTER;TB ANGKE;PH;-;7.4
201509;SUNGAI SUNTER;TB ANGKE;DHL;MG/L;777
201509;SUNGAI SUNTER;TB ANGKE;TDS;MG/L;412
201509;SUNGAI SUNTER;TB ANGKE;TSS;MG/L;38
201509;SUNGAI SUNTER;TB ANGKE;DO;MG/L;1.2
201509;SUNGAI PESANGGRAHAN;JL.CIPUTAT PASAR JUMAT/LEBAK BULUS;T-P JUMLAH;-;-
201509;SUNGAI PESANGGRAHAN;JL.CIPUTAT PASAR JUMAT/LEBAK BULUS;T-P;MG/L;0.12
201509;SUNGAI PESANGGRAHAN;JL.CIPUTAT PASAR JUMAT/LEBAK BULUS;FENOL;?/L;-
201509;SUNGAI PESANGGRAHAN;JL.CIPUTAT PASAR JUMAT/LEBAK BULUS;MINYAK LEMAK;?/L;1.34
201509;SUNGAI PESANGGRAHAN;JL.CIPUTAT PASAR JUMAT/LEBAK BULUS;DETERGEN;?/L;0.72
201509;SUNGAI PESANGGRAHAN;JL.CIPUTAT PASAR JUMAT/LEBAK BULUS;FECAL COLIFORM;JMLH/100ML;13
201509;SUNGAI PESANGGRAHAN;JL.CIPUTAT PASAR JUMAT/LEBAK BULUS;TOTAL COLIFORM;JMLH/100ML;61
201509;SUNGAI PESANGGRAHAN;JL.CIPUTAT PASAR JUMAT/LEBAK BULUS;SIANIDA;MG/L;-
201509;SUNGAI PESANGGRAHAN;JL.CIPUTAT PASAR JUMAT/LEBAK BULUS;H2S;MG/L;-
201509;SUNGAI KRUKUT;TANAH KUSIR;KOORDINAT DERAJAT LINTANG;-;-
201509;SUNGAI KRUKUT;TANAH KUSIR;KOORDINAT MENIT LINTANG;-;-
201509;SUNGAI KRUKUT;TANAH KUSIR;KOORDINAT DETIK LINTANG;-;-
201509;SUNGAI KRUKUT;TANAH KUSIR;KOORDINAT DERAJAT BUJUR TIMUR;-;-
201509;SUNGAI KRUKUT;TANAH KUSIR;KOORDINAT MENIT BUJUR TIMUR;-;-
201509;SUNGAI KRUKUT;TANAH KUSIR;KOORDINAT DETIK BUJUR TIMUR;-;-
201509;SUNGAI KRUKUT;TANAH KUSIR;WAKTU SAMPLING;-;-
201509;SUNGAI KRUKUT;TANAH KUSIR;TEMPERATUR;CELCIUS;-
201509;SUNGAI KRUKUT;TANAH KUSIR;RESIDU TERLARUT;MG/L;164
201509;SUNGAI KRUKUT;TANAH KUSIR;RESIDU TERSUSPENSI;MG/L;13
201509;SUNGAI KRUKUT;TANAH KUSIR;PH;-;7.4
201509;SUNGAI KRUKUT;TANAH KUSIR;DHL;MG/L;311
201509;SUNGAI KRUKUT;TANAH KUSIR;TDS;MG/L;164
201509;SUNGAI KRUKUT;TANAH KUSIR;TSS;MG/L;13
201509;SUNGAI KRUKUT;TANAH KUSIR;DO;MG/L;3.7
201509;SUNGAI KRUKUT;TANAH KUSIR;BOD;MG/L;12.97
201509;SUNGAI KRUKUT;TANAH KUSIR;COD;MG/L;31.37
201509;SUNGAI KRUKUT;TANAH KUSIR;NO2;MG/L;-
201509;SUNGAI KRUKUT;TANAH KUSIR;NO3;MG/L;-
201509;SUNGAI KRUKUT;TANAH KUSIR;NH3;MG/L;-
201509;SUNGAI KRUKUT;TANAH KUSIR;KLORIN BEBAS;MG/L;-
201509;SUNGAI KRUKUT;TANAH KUSIR;T-P JUMLAH;-;-
201509;SUNGAI KRUKUT;TANAH KUSIR;T-P;MG/L;0.44
201509;SUNGAI KRUKUT;TANAH KUSIR;FENOL;?/L;-
201509;SUNGAI KRUKUT;TANAH KUSIR;MINYAK LEMAK;?/L;0.21
201509;SUNGAI KRUKUT;TANAH KUSIR;DETERGEN;?/L;0.66
201509;SUNGAI KRUKUT;TANAH KUSIR;FECAL COLIFORM;JMLH/100ML;60
201509;SUNGAI KRUKUT;TANAH KUSIR;TOTAL COLIFORM;JMLH/100ML;220
201509;SUNGAI KRUKUT;TANAH KUSIR;SIANIDA;MG/L;-
201509;SUNGAI KRUKUT;TANAH KUSIR;H2S;MG/L;-
201509;SUNGAI KRUKUT;JL. PURI KEMBANGAN MERUYA ILIR;KOORDINAT DERAJAT LINTANG;-;-
201509;SUNGAI KRUKUT;JL. PURI KEMBANGAN MERUYA ILIR;KOORDINAT MENIT LINTANG;-;-
201509;SUNGAI KRUKUT;JL. PURI KEMBANGAN MERUYA ILIR;KOORDINAT DETIK LINTANG;-;-
201509;SUNGAI KRUKUT;JL. PURI KEMBANGAN MERUYA ILIR;KOORDINAT DERAJAT BUJUR TIMUR;-;-
201509;SUNGAI KRUKUT;JL. PURI KEMBANGAN MERUYA ILIR;KOORDINAT MENIT BUJUR TIMUR;-;-
201509;SUNGAI KRUKUT;JL. PURI KEMBANGAN MERUYA ILIR;KOORDINAT DETIK BUJUR TIMUR;-;-
201509;SUNGAI KRUKUT;JL. PURI KEMBANGAN MERUYA ILIR;WAKTU SAMPLING;-;-
201509;SUNGAI KRUKUT;JL. PURI KEMBANGAN MERUYA ILIR;TEMPERATUR;CELCIUS;-
201509;SUNGAI KRUKUT;JL. PURI KEMBANGAN MERUYA ILIR;RESIDU TERLARUT;MG/L;207
201509;SUNGAI KRUKUT;JL. PURI KEMBANGAN MERUYA ILIR;RESIDU TERSUSPENSI;MG/L;22
201509;SUNGAI KRUKUT;JL. PURI KEMBANGAN MERUYA ILIR;PH;-;7.3
201509;SUNGAI KRUKUT;JL. PURI KEMBANGAN MERUYA ILIR;DHL;MG/L;383
201509;SUNGAI SUNTER;TB ANGKE;BOD;MG/L;63.5
201509;SUNGAI SUNTER;TB ANGKE;COD;MG/L;233.01
201509;SUNGAI SUNTER;TB ANGKE;NO2;MG/L;-
201509;SUNGAI SUNTER;TB ANGKE;NO3;MG/L;-
201509;SUNGAI SUNTER;TB ANGKE;NH3;MG/L;-
201509;SUNGAI SUNTER;TB ANGKE;KLORIN BEBAS;MG/L;-
201509;SUNGAI SUNTER;TB ANGKE;T-P JUMLAH;-;-
201509;SUNGAI SUNTER;TB ANGKE;T-P;MG/L;2.81
201509;SUNGAI SUNTER;TB ANGKE;FENOL;?/L;-
201509;SUNGAI SUNTER;TB ANGKE;MINYAK LEMAK;?/L;1.82
201509;SUNGAI SUNTER;TB ANGKE;DETERGEN;?/L;0.74
201509;SUNGAI SUNTER;TB ANGKE;FECAL COLIFORM;JMLH/100ML;3500000
201509;SUNGAI SUNTER;TB ANGKE;TOTAL COLIFORM;JMLH/100ML;7800000
201509;SUNGAI SUNTER;TB ANGKE;SIANIDA;MG/L;-
201509;SUNGAI SUNTER;TB ANGKE;H2S;MG/L;-
201509;SUNGAI PESANGGRAHAN;REL KERETA API/KEMBANGAN;KOORDINAT DERAJAT LINTANG;-;-
201509;SUNGAI PESANGGRAHAN;REL KERETA API/KEMBANGAN;KOORDINAT MENIT LINTANG;-;-
201509;SUNGAI PESANGGRAHAN;REL KERETA API/KEMBANGAN;KOORDINAT DETIK LINTANG;-;-
201509;SUNGAI PESANGGRAHAN;REL KERETA API/KEMBANGAN;KOORDINAT DERAJAT BUJUR TIMUR;-;-
201509;SUNGAI PESANGGRAHAN;REL KERETA API/KEMBANGAN;KOORDINAT MENIT BUJUR TIMUR;-;-
201509;SUNGAI PESANGGRAHAN;REL KERETA API/KEMBANGAN;KOORDINAT DETIK BUJUR TIMUR;-;-
201509;SUNGAI PESANGGRAHAN;REL KERETA API/KEMBANGAN;WAKTU SAMPLING;-;-
201509;SUNGAI PESANGGRAHAN;REL KERETA API/KEMBANGAN;TEMPERATUR;CELCIUS;-
201509;SUNGAI PESANGGRAHAN;REL KERETA API/KEMBANGAN;RESIDU TERLARUT;MG/L;221
201509;SUNGAI PESANGGRAHAN;REL KERETA API/KEMBANGAN;RESIDU TERSUSPENSI;MG/L;24
201509;SUNGAI PESANGGRAHAN;REL KERETA API/KEMBANGAN;PH;-;7.4
201509;SUNGAI PESANGGRAHAN;REL KERETA API/KEMBANGAN;DHL;MG/L;417
201509;SUNGAI PESANGGRAHAN;REL KERETA API/KEMBANGAN;TDS;MG/L;221
201509;SUNGAI PESANGGRAHAN;REL KERETA API/KEMBANGAN;TSS;MG/L;24
201509;SUNGAI PESANGGRAHAN;REL KERETA API/KEMBANGAN;DO;MG/L;0
201509;SUNGAI PESANGGRAHAN;REL KERETA API/KEMBANGAN;BOD;MG/L;4.09
201509;SUNGAI PESANGGRAHAN;REL KERETA API/KEMBANGAN;COD;MG/L;15.53
201509;SUNGAI PESANGGRAHAN;REL KERETA API/KEMBANGAN;NO2;MG/L;-
201509;SUNGAI PESANGGRAHAN;REL KERETA API/KEMBANGAN;NO3;MG/L;-
201509;SUNGAI PESANGGRAHAN;REL KERETA API/KEMBANGAN;NH3;MG/L;-
201509;SUNGAI PESANGGRAHAN;REL KERETA API/KEMBANGAN;KLORIN BEBAS;MG/L;-
201509;SUNGAI PESANGGRAHAN;REL KERETA API/KEMBANGAN;T-P JUMLAH;-;-
201509;SUNGAI PESANGGRAHAN;REL KERETA API/KEMBANGAN;T-P;MG/L;0.9
201509;SUNGAI PESANGGRAHAN;REL KERETA API/KEMBANGAN;FENOL;?/L;-
201509;SUNGAI PESANGGRAHAN;REL KERETA API/KEMBANGAN;MINYAK LEMAK;?/L;TIDAK TERDEFINISI
201509;SUNGAI PESANGGRAHAN;REL KERETA API/KEMBANGAN;DETERGEN;?/L;0.75
201509;SUNGAI PESANGGRAHAN;REL KERETA API/KEMBANGAN;FECAL COLIFORM;JMLH/100ML;8
201509;SUNGAI PESANGGRAHAN;REL KERETA API/KEMBANGAN;TOTAL COLIFORM;JMLH/100ML;31
201509;SUNGAI PESANGGRAHAN;REL KERETA API/KEMBANGAN;SIANIDA;MG/L;-
201509;SUNGAI PESANGGRAHAN;REL KERETA API/KEMBANGAN;H2S;MG/L;-
201509;SUNGAI PESANGGRAHAN;KAPUK/MUARA CENGKARENG ANGKE;KOORDINAT DERAJAT LINTANG;-;-
201509;SUNGAI PESANGGRAHAN;KAPUK/MUARA CENGKARENG ANGKE;KOORDINAT MENIT LINTANG;-;-
201509;SUNGAI PESANGGRAHAN;KAPUK/MUARA CENGKARENG ANGKE;KOORDINAT DETIK LINTANG;-;-
201509;SUNGAI PESANGGRAHAN;KAPUK/MUARA CENGKARENG ANGKE;KOORDINAT DERAJAT BUJUR TIMUR;-;-
201509;SUNGAI PESANGGRAHAN;KAPUK/MUARA CENGKARENG ANGKE;KOORDINAT MENIT BUJUR TIMUR;-;-
201509;SUNGAI PESANGGRAHAN;KAPUK/MUARA CENGKARENG ANGKE;KOORDINAT DETIK BUJUR TIMUR;-;-
201509;SUNGAI PESANGGRAHAN;KAPUK/MUARA CENGKARENG ANGKE;WAKTU SAMPLING;-;-
201509;SUNGAI PESANGGRAHAN;KAPUK/MUARA CENGKARENG ANGKE;TEMPERATUR;CELCIUS;-
201509;SUNGAI PESANGGRAHAN;KAPUK/MUARA CENGKARENG ANGKE;RESIDU TERLARUT;MG/L;3470
201509;SUNGAI PESANGGRAHAN;KAPUK/MUARA CENGKARENG ANGKE;RESIDU TERSUSPENSI;MG/L;72
201509;SUNGAI PESANGGRAHAN;KAPUK/MUARA CENGKARENG ANGKE;PH;-;7.3
201509;SUNGAI PESANGGRAHAN;KAPUK/MUARA CENGKARENG ANGKE;DHL;MG/L;6700
201509;SUNGAI PESANGGRAHAN;KAPUK/MUARA CENGKARENG ANGKE;TDS;MG/L;3470
201509;SUNGAI PESANGGRAHAN;KAPUK/MUARA CENGKARENG ANGKE;TSS;MG/L;72
201509;SUNGAI PESANGGRAHAN;KAPUK/MUARA CENGKARENG ANGKE;DO;MG/L;0
201509;SUNGAI PESANGGRAHAN;KAPUK/MUARA CENGKARENG ANGKE;BOD;MG/L;34.58
201509;SUNGAI PESANGGRAHAN;KAPUK/MUARA CENGKARENG ANGKE;COD;MG/L;124.27
201509;SUNGAI PESANGGRAHAN;KAPUK/MUARA CENGKARENG ANGKE;NO2;MG/L;-
201509;SUNGAI PESANGGRAHAN;KAPUK/MUARA CENGKARENG ANGKE;NO3;MG/L;-
201509;SUNGAI PESANGGRAHAN;KAPUK/MUARA CENGKARENG ANGKE;NH3;MG/L;-
201509;SUNGAI PESANGGRAHAN;KAPUK/MUARA CENGKARENG ANGKE;KLORIN BEBAS;MG/L;-
201509;SUNGAI PESANGGRAHAN;KAPUK/MUARA CENGKARENG ANGKE;T-P JUMLAH;-;-
201509;SUNGAI PESANGGRAHAN;KAPUK/MUARA CENGKARENG ANGKE;T-P;MG/L;1.66
201509;SUNGAI PESANGGRAHAN;KAPUK/MUARA CENGKARENG ANGKE;FENOL;?/L;-
201509;SUNGAI PESANGGRAHAN;KAPUK/MUARA CENGKARENG ANGKE;MINYAK LEMAK;?/L;0.4
201509;SUNGAI PESANGGRAHAN;KAPUK/MUARA CENGKARENG ANGKE;DETERGEN;?/L;0.71
201509;SUNGAI PESANGGRAHAN;KAPUK/MUARA CENGKARENG ANGKE;FECAL COLIFORM;JMLH/100ML;4000000
201509;SUNGAI PESANGGRAHAN;KAPUK/MUARA CENGKARENG ANGKE;TOTAL COLIFORM;JMLH/100ML;8000000
201509;SUNGAI PESANGGRAHAN;KAPUK/MUARA CENGKARENG ANGKE;SIANIDA;MG/L;-
201509;SUNGAI PESANGGRAHAN;KAPUK/MUARA CENGKARENG ANGKE;H2S;MG/L;-
201509;SUNGAI PESANGGRAHAN;JL.CIPUTAT PASAR JUMAT/LEBAK BULUS;KOORDINAT DERAJAT LINTANG;-;-
201509;SUNGAI PESANGGRAHAN;JL.CIPUTAT PASAR JUMAT/LEBAK BULUS;KOORDINAT MENIT LINTANG;-;-
201509;SUNGAI PESANGGRAHAN;JL.CIPUTAT PASAR JUMAT/LEBAK BULUS;KOORDINAT DETIK LINTANG;-;-
201509;SUNGAI PESANGGRAHAN;JL.CIPUTAT PASAR JUMAT/LEBAK BULUS;KOORDINAT DERAJAT BUJUR TIMUR;-;-
