ID,periode_data,tanggal,stasiun,pm_sepuluh,sulfur_dioksida,karbon_monoksida,ozon,nitrogen_dioksida,max,parameter_pencemar_kritis,kategori
2017-11-21_DKI3,201711,2017-11-21,DKI3,30,15,12,134,9,134,O3,TIDAK SEHAT
2017-11-21_DKI2,201711,2017-11-21,DKI2,43,53,8,106,14,106,O3,TIDAK SEHAT
2017-11-22_DKI5,201711,2017-11-22,DKI5,56,20,41,83,11,83,O3,SEDANG
2017-11-22_DKI4,201711,2017-11-22,DKI4,65,53,13,117,10,117,O3,TIDAK SEHAT
2017-11-22_DKI3,201711,2017-11-22,DKI3,65,15,11,116,5,116,O3,TIDAK SEHAT
2017-11-22_DKI2,201711,2017-11-22,DKI2,56,54,12,32,23,56,PM10,SEDANG
2017-11-23_DKI2,201711,2017-11-23,DKI2,70,55,16,71,20,71,O3,SEDANG
2017-11-23_DKI3,201711,2017-11-23,DKI3,70,15,20,52,8,52,O3,SEDANG
2017-11-23_DKI5,201711,2017-11-23,DKI5,53,19,48,62,12,62,O3,SEDANG
2017-11-23_DKI4,201711,2017-11-23,DKI4,51,53,10,50,8,53,SO2,SEDANG
2017-11-24_DKI1,201711,2017-11-24,DKI1,40,19,17,18,2,40,PM10,BAIK
2017-11-24_DKI4,201711,2017-11-24,DKI4,38,53,6,31,6,53,SO2,SEDANG
2017-11-24_DKI3,201711,2017-11-24,DKI3,30,14,10,42,4,42,O3,BAIK
2017-11-24_DKI2,201711,2017-11-24,DKI2,32,53,6,32,18,53,SO2,SEDANG
2017-11-24_DKI5,201711,2017-11-24,DKI5,26,18,29,23,3,29,CO,BAIK
2017-11-25_DKI3,201711,2017-11-25,DKI3,7,14,10,38,4,38,O3,BAIK
2017-11-25_DKI5,201711,2017-11-25,DKI5,29,19,30,24,5,30,CO,BAIK
2017-11-25_DKI2,201711,2017-11-25,DKI2,29,53,7,29,7,53,SO2,SEDANG
2017-11-25_DKI1,201711,2017-11-25,DKI1,27,19,18,20,2,27,PM10,BAIK
2017-11-25_DKI4,201711,2017-11-25,DKI4,40,53,6,24,7,53,SO2,SEDANG
2017-11-26_DKI5,201711,2017-11-26,DKI5,16,20,25,25,2,25,CO,BAIK
2017-11-26_DKI4,201711,2017-11-26,DKI4,25,53,25,24,3,53,SO2,SEDANG
2017-11-26_DKI3,201711,2017-11-26,DKI3,2,13,6,37,1,37,O3,BAIK
2017-11-26_DKI2,201711,2017-11-26,DKI2,25,53,6,27,6,53,SO2,SEDANG
2017-11-26_DKI1,201711,2017-11-26,DKI1,28,20,15,18,2,28,PM10,BAIK
2017-11-27_DKI4,201711,2017-11-27,DKI4,12,52,15,17,5,52,SO2,SEDANG
2017-11-27_DKI3,201711,2017-11-27,DKI3,5,13,6,37,2,37,O3,BAIK
2017-11-27_DKI1,201711,2017-11-27,DKI1,20,18,16,19,2,20,PM10,BAIK
2017-11-27_DKI5,201711,2017-11-27,DKI5,13,17,26,24,3,26,CO,BAIK
2017-11-27_DKI2,201711,2017-11-27,DKI2,19,53,7,18,7,53,SO2,SEDANG
2017-11-28_DKI2,201711,2017-11-28,DKI2,18,53,8,18,7,53,SO2,SEDANG
2017-11-28_DKI1,201711,2017-11-28,DKI1,19,18,16,21,2,21,O3,BAIK
2017-11-28_DKI4,201711,2017-11-28,DKI4,16,53,16,17,4,53,SO2,SEDANG
2017-11-28_DKI3,201711,2017-11-28,DKI3,16,13,7,33,4,33,O3,BAIK
2017-11-28_DKI5,201711,2017-11-28,DKI5,17,17,26,22,3,26,CO,BAIK
2017-11-29_DKI5,201711,2017-11-29,DKI5,17,18,25,36,3,36,O3,BAIK
2017-11-29_DKI3,201711,2017-11-29,DKI3,17,13,5,33,3,33,O3,BAIK
2017-11-29_DKI2,201711,2017-11-29,DKI2,24,53,7,37,15,53,SO2,SEDANG
2017-11-29_DKI4,201711,2017-11-29,DKI4,25,53,7,28,4,53,SO2,SEDANG
2017-11-29_DKI1,201711,2017-11-29,DKI1,23,19,16,28,3,28,O3,BAIK
2017-11-30_DKI2,201711,2017-11-30,DKI2,27,53,13,23,13,53,SO2,SEDANG
2017-11-30_DKI4,201711,2017-11-30,DKI4,20,27,13,24,6,27,SO2,BAIK
2017-11-30_DKI3,201711,2017-11-30,DKI3,17,13,6,38,2,38,O3,BAIK
2017-11-30_DKI5,201711,2017-11-30,DKI5,25,20,32,43,10,43,O3,BAIK
2017-11-30_DKI1,201711,2017-11-30,DKI1,29,21,23,18,4,29,PM10,BAIK
2017-12-01_DKI5,201712,2017-12-01,DKI5,14,20,23,19,4,23,CO,BAIK
2017-12-01_DKI2,201712,2017-12-01,DKI2,17,49,8,17,8,49,SO2,BAIK
2017-12-01_DKI3,201712,2017-12-01,DKI3,17,13,7,33,8,33,O3,BAIK
2017-12-01_DKI1,201712,2017-12-01,DKI1,27,21,21,19,3,27,PM10,BAIK
2017-12-01_DKI4,201712,2017-12-01,DKI4,16,26,21,17,4,26,SO2,BAIK
2017-12-02_DKI5,201712,2017-12-02,DKI5,26,19,30,19,5,30,CO,BAIK
2017-12-02_DKI2,201712,2017-12-02,DKI2,34,49,11,16,7,49,SO2,BAIK
2017-12-02_DKI3,201712,2017-12-02,DKI3,6,13,19,32,4,32,O3,BAIK
2017-12-02_DKI4,201712,2017-12-02,DKI4,35,26,8,22,5,35,PM10,BAIK
2017-12-02_DKI1,201712,2017-12-02,DKI1,39,20,18,20,3,39,PM10,BAIK
2017-12-03_DKI4,201712,2017-12-03,DKI4,39,27,18,32,5,39,PM10,BAIK
2017-12-03_DKI5,201712,2017-12-03,DKI5,33,18,31,26,3,33,PM10,BAIK
2017-12-03_DKI3,201712,2017-12-03,DKI3,6,18,12,43,3,43,O3,BAIK
2017-12-03_DKI2,201712,2017-12-03,DKI2,31,49,9,29,7,49,SO2,BAIK
2017-12-03_DKI1,201712,2017-12-03,DKI1,33,19,17,27,3,33,PM10,BAIK
2017-12-04_DKI3,201712,2017-12-04,DKI3,3,19,8,43,2,43,O3,BAIK
2017-12-04_DKI4,201712,2017-12-04,DKI4,30,27,8,22,3,30,PM10,BAIK
2017-12-04_DKI2,201712,2017-12-04,DKI2,22,50,6,29,5,50,SO2,BAIK
2017-12-04_DKI5,201712,2017-12-04,DKI5,19,19,25,30,5,30,O3,BAIK
2017-12-04_DKI1,201712,2017-12-04,DKI1,27,20,15,25,2,27,PM10,BAIK
2017-12-05_DKI4,201712,2017-12-05,DKI4,37,27,7,50,6,50,O3,BAIK
2017-12-05_DKI5,201712,2017-12-05,DKI5,28,18,27,27,4,28,PM10,BAIK
2017-12-05_DKI3,201712,2017-12-05,DKI3,19,18,13,44,4,44,O3,BAIK
2017-12-05_DKI1,201712,2017-12-05,DKI1,30,19,18,29,4,30,PM10,BAIK
2017-12-05_DKI2,201712,2017-12-05,DKI2,25,50,8,38,7,50,SO2,BAIK
2017-12-06_DKI1,201712,2017-12-06,DKI1,28,20,19,78,6,78,O3,SEDANG
2017-12-06_DKI4,201712,2017-12-06,DKI4,43,28,6,86,7,86,O3,SEDANG
2017-12-06_DKI5,201712,2017-12-06,DKI5,31,19,29,49,6,49,O3,BAIK
2017-12-06_DKI3,201712,2017-12-06,DKI3,12,19,12,61,3,61,O3,SEDANG
2017-12-06_DKI2,201712,2017-12-06,DKI2,37,51,10,95,21,95,O3,SEDANG
2017-12-07_DKI4,201712,2017-12-07,DKI4,41,31,5,66,8,66,O3,SEDANG
2017-12-07_DKI2,201712,2017-12-07,DKI2,43,51,10,54,21,54,O3,SEDANG
2017-12-07_DKI1,201712,2017-12-07,DKI1,35,22,19,40,4,40,O3,BAIK
2017-12-07_DKI5,201712,2017-12-07,DKI5,32,22,29,52,7,52,O3,SEDANG
2017-12-07_DKI3,201712,2017-12-07,DKI3,16,14,13,77,5,77,O3,SEDANG
2017-12-08_DKI5,201712,2017-12-08,DKI5,23,22,27,46,4,46,O3,BAIK
2017-12-08_DKI4,201712,2017-12-08,DKI4,41,29,27,63,6,63,O3,SEDANG
2017-12-08_DKI3,201712,2017-12-08,DKI3,10,14,8,77,3,77,O3,SEDANG
2017-12-08_DKI2,201712,2017-12-08,DKI2,30,51,7,30,19,51,SO2,SEDANG
2017-12-09_DKI5,201712,2017-12-09,DKI5,25,20,29,39,5,39,O3,BAIK
2017-12-09_DKI2,201712,2017-12-09,DKI2,22,51,11,32,14,51,SO2,SEDANG
2017-12-09_DKI3,201712,2017-12-09,DKI3,9,15,7,73,4,73,O3,SEDANG
2017-12-09_DKI4,201712,2017-12-09,DKI4,21,27,7,28,5,28,O3,BAIK
2017-12-10_DKI3,201712,2017-12-10,DKI3,21,14,7,38,2,38,O3,BAIK
2017-12-10_DKI5,201712,2017-12-10,DKI5,14,18,25,22,2,25,CO,BAIK
2017-12-10_DKI4,201712,2017-12-10,DKI4,20,27,25,17,3,27,SO2,BAIK
2017-12-10_DKI2,201712,2017-12-10,DKI2,24,51,6,25,6,51,SO2,SEDANG
2017-12-11_DKI2,201712,2017-12-11,DKI2,29,51,9,30,11,51,SO2,SEDANG
2017-12-11_DKI5,201712,2017-12-11,DKI5,24,19,27,29,3,29,O3,BAIK
2017-12-11_DKI3,201712,2017-12-11,DKI3,9,14,9,35,2,35,O3,BAIK
2017-12-11_DKI4,201712,2017-12-11,DKI4,31,27,9,20,4,31,PM10,BAIK
2017-12-11_DKI1,201712,2017-12-11,DKI1,25,20,17,16,2,25,PM10,BAIK
2017-12-12_DKI3,201712,2017-12-12,DKI3,5,14,15,46,3,46,O3,BAIK
2017-12-12_DKI4,201712,2017-12-12,DKI4,24,27,12,46,8,46,O3,BAIK
2017-12-12_DKI1,201712,2017-12-12,DKI1,24,20,25,21,2,25,CO,BAIK
2017-12-12_DKI5,201712,2017-12-12,DKI5,20,18,36,29,9,36,CO,BAIK
2017-12-13_DKI5,201712,2017-12-13,DKI5,19,18,38,19,10,38,CO,BAIK
2017-12-13_DKI4,201712,2017-12-13,DKI4,24,27,38,14,7,27,SO2,BAIK
2017-12-13_DKI1,201712,2017-12-13,DKI1,27,19,24,16,1,27,PM10,BAIK
2017-12-13_DKI3,201712,2017-12-13,DKI3,7,14,12,34,4,34,O3,BAIK
2017-12-13_DKI2,201712,2017-12-13,DKI2,21,51,23,19,7,51,SO2,SEDANG
2017-12-14_DKI2,201712,2017-12-14,DKI2,27,51,11,58,23,58,O3,SEDANG
2017-12-14_DKI3,201712,2017-12-14,DKI3,25,14,13,59,3,59,O3,SEDANG
2017-12-14_DKI4,201712,2017-12-14,DKI4,35,28,7,58,13,58,O3,SEDANG
2017-12-14_DKI5,201712,2017-12-14,DKI5,22,20,28,37,4,37,O3,BAIK
2017-12-14_DKI1,201712,2017-12-14,DKI1,10,20,20,31,4,31,O3,BAIK
2017-12-15_DKI3,201712,2017-12-15,DKI3,10,14,11,47,3,47,O3,BAIK
2017-12-15_DKI5,201712,2017-12-15,DKI5,26,19,27,30,3,30,O3,BAIK
2017-12-15_DKI2,201712,2017-12-15,DKI2,34,51,9,31,18,51,SO2,SEDANG
2017-12-15_DKI4,201712,2017-12-15,DKI4,41,28,7,35,7,41,PM10,BAIK
2017-12-16_DKI1,201712,2017-12-16,DKI1,51,23,22,18,2,51,PM10,SEDANG
2017-12-16_DKI4,201712,2017-12-16,DKI4,63,29,14,38,7,63,PM10,SEDANG
2017-12-16_DKI3,201712,2017-12-16,DKI3,40,14,20,50,6,50,O3,BAIK
2017-12-16_DKI5,201712,2017-12-16,DKI5,46,25,38,25,10,46,PM10,BAIK
2017-12-16_DKI2,201712,2017-12-16,DKI2,46,51,15,19,18,51,SO2,SEDANG
2017-12-17_DKI5,201712,2017-12-17,DKI5,28,20,31,25,11,31,CO,BAIK
2017-12-17_DKI2,201712,2017-12-17,DKI2,25,51,11,25,7,51,SO2,SEDANG
2017-12-17_DKI1,201712,2017-12-17,DKI1,33,20,18,29,2,33,PM10,BAIK
2017-12-17_DKI4,201712,2017-12-17,DKI4,31,28,18,27,7,31,PM10,BAIK
2017-12-17_DKI3,201712,2017-12-17,DKI3,7,14,14,45,3,45,O3,BAIK
2017-12-18_DKI5,201712,2017-12-18,DKI5,30,23,30,26,8,30,PM10,BAIK
2017-12-18_DKI4,201712,2017-12-18,DKI4,20,29,30,32,7,32,O3,BAIK
2017-12-18_DKI1,201712,2017-12-18,DKI1,17,23,17,25,2,25,O3,BAIK
2017-12-18_DKI2,201712,2017-12-18,DKI2,24,52,8,25,7,52,SO2,SEDANG
2017-12-18_DKI3,201712,2017-12-18,DKI3,10,15,8,41,2,41,O3,BAIK
2017-12-19_DKI5,201712,2017-12-19,DKI5,27,19,27,33,6,33,O3,BAIK
2017-12-19_DKI2,201712,2017-12-19,DKI2,22,52,7,33,11,52,SO2,SEDANG
2017-12-19_DKI3,201712,2017-12-19,DKI3,22,15,13,45,7,45,O3,BAIK
2017-12-19_DKI1,201712,2017-12-19,DKI1,27,21,19,31,4,31,O3,BAIK
2017-12-19_DKI4,201712,2017-12-19,DKI4,33,29,19,38,8,38,O3,BAIK
2017-12-20_DKI1,201712,2017-12-20,DKI1,33,21,18,30,3,33,PM10,BAIK
2017-12-20_DKI2,201712,2017-12-20,DKI2,26,52,7,30,12,52,SO2,SEDANG
2017-12-20_DKI4,201712,2017-12-20,DKI4,39,28,8,33,9,39,PM10,BAIK
2017-12-20_DKI3,201712,2017-12-20,DKI3,8,14,19,50,10,50,O3,BAIK
2017-12-20_DKI5,201712,2017-12-20,DKI5,37,20,31,32,9,37,PM10,BAIK
2017-12-21_DKI2,201712,2017-12-21,DKI2,31,52,19,33,15,52,SO2,SEDANG
2017-12-21_DKI4,201712,2017-12-21,DKI4,35,28,15,34,7,35,PM10,BAIK
2017-12-21_DKI3,201712,2017-12-21,DKI3,35,14,25,53,3,53,O3,SEDANG
2017-12-21_DKI5,201712,2017-12-21,DKI5,37,20,28,35,9,37,PM10,BAIK
2017-12-21_DKI1,201712,2017-12-21,DKI1,30,21,22,28,3,30,PM10,BAIK
2017-12-22_DKI5,201712,2017-12-22,DKI5,27,20,37,35,10,37,CO,BAIK
2017-12-22_DKI1,201712,2017-12-22,DKI1,28,20,26,25,3,28,PM10,BAIK
2017-12-22_DKI4,201712,2017-12-22,DKI4,25,28,26,33,5,33,O3,BAIK
2017-12-22_DKI2,201712,2017-12-22,DKI2,29,52,19,30,12,52,SO2,SEDANG
2017-12-22_DKI3,201712,2017-12-22,DKI3,29,14,13,52,3,52,O3,SEDANG
2017-12-23_DKI2,201712,2017-12-23,DKI2,30,52,11,56,9,56,O3,SEDANG
2017-12-23_DKI5,201712,2017-12-23,DKI5,31,21,27,32,9,32,O3,BAIK
2017-12-23_DKI3,201712,2017-12-23,DKI3,31,14,10,46,3,46,O3,BAIK
2017-12-23_DKI1,201712,2017-12-23,DKI1,34,21,21,35,3,35,O3,BAIK
2017-12-23_DKI4,201712,2017-12-23,DKI4,28,30,21,37,4,37,O3,BAIK
2017-12-24_DKI2,201712,2017-12-24,DKI2,28,30,10,43,7,43,O3,BAIK
2017-12-24_DKI5,201712,2017-12-24,DKI5,28,22,29,24,5,29,CO,BAIK
2017-12-24_DKI3,201712,2017-12-24,DKI3,28,14,10,41,3,41,O3,BAIK
2017-12-24_DKI1,201712,2017-12-24,DKI1,24,21,18,34,2,34,O3,BAIK
2017-12-24_DKI4,201712,2017-12-24,DKI4,38,30,18,43,5,43,O3,BAIK
2017-12-25_DKI4,201712,2017-12-25,DKI4,30,29,18,30,5,30,PM10,BAIK
2017-12-25_DKI3,201712,2017-12-25,DKI3,17,15,12,31,3,31,O3,BAIK
2017-12-25_DKI1,201712,2017-12-25,DKI1,20,19,14,22,2,22,O3,BAIK
2017-12-25_DKI2,201712,2017-12-25,DKI2,19,19,5,31,4,31,O3,BAIK
2017-12-25_DKI5,201712,2017-12-25,DKI5,18,18,26,19,4,26,CO,BAIK
2017-12-26_DKI4,201712,2017-12-26,DKI4,38,30,26,33,4,38,PM10,BAIK
2017-12-26_DKI5,201712,2017-12-26,DKI5,19,20,26,32,4,32,O3,BAIK
2017-12-26_DKI3,201712,2017-12-26,DKI3,13,14,9,40,2,40,O3,BAIK
2017-12-26_DKI2,201712,2017-12-26,DKI2,22,14,4,30,5,30,O3,BAIK
2017-12-26_DKI1,201712,2017-12-26,DKI1,16,20,14,33,2,33,O3,BAIK
2017-12-27_DKI1,201712,2017-12-27,DKI1,22,21,15,27,3,27,O3,BAIK
2017-12-27_DKI2,201712,2017-12-27,DKI2,25,21,6,34,11,34,O3,BAIK
2017-12-27_DKI5,201712,2017-12-27,DKI5,21,21,26,30,4,30,O3,BAIK
2017-12-27_DKI4,201712,2017-12-27,DKI4,55,30,26,27,5,55,PM10,SEDANG
2017-12-27_DKI3,201712,2017-12-27,DKI3,18,16,9,43,3,43,O3,BAIK
2017-12-28_DKI5,201712,2017-12-28,DKI5,29,23,26,46,5,46,O3,BAIK
2017-12-28_DKI2,201712,2017-12-28,DKI2,27,23,5,30,18,30,O3,BAIK
2017-12-28_DKI1,201712,2017-12-28,DKI1,31,23,17,35,3,35,O3,BAIK
2017-12-28_DKI4,201712,2017-12-28,DKI4,29,30,17,48,6,48,O3,BAIK
2017-12-28_DKI3,201712,2017-12-28,DKI3,31,15,11,39,3,39,O3,BAIK
2017-12-29_DKI3,201712,2017-12-29,DKI3,36,20,22,84,8,84,O3,SEDANG
2017-12-29_DKI1,201712,2017-12-29,DKI1,35,24,21,45,4,45,O3,BAIK
2017-12-29_DKI2,201712,2017-12-29,DKI2,55,24,15,34,16,55,PM10,SEDANG
2017-12-29_DKI5,201712,2017-12-29,DKI5,55,28,38,47,10,55,PM10,SEDANG
2017-12-29_DKI4,201712,2017-12-29,DKI4,72,35,27,77,13,77,O3,SEDANG
2017-12-30_DKI5,201712,2017-12-30,DKI5,51,26,31,49,8,51,PM10,SEDANG
2017-12-30_DKI3,201712,2017-12-30,DKI3,52,19,21,81,7,81,O3,SEDANG
2017-12-30_DKI1,201712,2017-12-30,DKI1,49,23,18,54,3,54,O3,SEDANG
2017-12-30_DKI2,201712,2017-12-30,DKI2,50,23,12,42,15,50,PM10,BAIK
2017-12-30_DKI4,201712,2017-12-30,DKI4,60,34,19,56,9,60,PM10,SEDANG
2017-12-31_DKI3,201712,2017-12-31,DKI3,25,17,22,37,6,37,O3,BAIK
2017-12-31_DKI2,201712,2017-12-31,DKI2,47,32,14,43,14,47,PM10,BAIK
2017-12-31_DKI1,201712,2017-12-31,DKI1,38,23,21,30,4,38,PM10,BAIK
2017-12-31_DKI4,201712,2017-12-31,DKI4,63,33,25,36,9,63,PM10,SEDANG
2017-12-31_DKI5,201712,2017-12-31,DKI5,52,23,40,33,8,52,PM10,SEDANG
2018-01-01_DKI4,201801,2018-01-01,DKI4,76,31,38,35,9,76,PM10,SEDANG
2018-01-02_DKI5,201802,2018-01-02,DKI5,44,43,37,73,13,73,O3,SEDANG
2018-01-03_DKI5,201803,2018-01-03,DKI5,72,24,40,126,19,126,O3,TIDAK SEHAT
2018-01-04_DKI5,201804,2018-01-04,DKI5,45,25,17,57,13,57,O3,SEDANG
2018-01-05_DKI5,201805,2018-01-05,DKI5,73,25,19,101,18,101,O3,TIDAK SEHAT
2018-01-06_DKI5,201806,2018-01-06,DKI5,75,27,30,115,15,115,O3,TIDAK SEHAT
2018-01-07_DKI5,201807,2018-01-07,DKI5,96,28,27,205,20,205,O3,SANGAT TIDAK SEHAT
2018-01-08_DKI5,201808,2018-01-08,DKI5,86,31,21,129,24,129,O3,TIDAK SEHAT
2018-01-09_DKI5,201809,2018-01-09,DKI5,68,29,20,145,13,145,O3,TIDAK SEHAT
2018-01-10_DKI5,201810,2018-01-10,DKI5,92,33,17,124,12,124,O3,TIDAK SEHAT
2018-01-11_DKI2,201811,2018-01-11,DKI2,74,27,35,95,16,95,O3,SEDANG
2018-01-12_DKI3,201812,2018-01-12,DKI3,60,26,27,112,17,112,O3,TIDAK SEHAT
2018-01-13_DKI5,201801,2018-01-13,DKI5,51,30,17,93,21,93,O3,SEDANG
2018-01-14_DKI5,201801,2018-01-14,DKI5,33,72,17,73,14,73,O3,SEDANG
2018-01-15_DKI4,201801,2018-01-15,DKI4,30,72,19,70,12,72,SO2,SEDANG
2018-01-16_DKI4,201801,2018-01-16,DKI4,25,70,19,61,10,70,SO2,SEDANG
2018-01-17_DKI5,201801,2018-01-17,DKI5,35,52,19,60,13,60,O3,SEDANG
2018-01-18_DKI5,201801,2018-01-18,DKI5,41,52,22,56,15,56,O3,SEDANG
2018-01-19_DKI4,201801,2018-01-19,DKI4,46,51,29,48,19,51,SO2,SEDANG
2018-01-20_DKI4,201801,2018-01-20,DKI4,27,51,18,38,7,51,SO2,SEDANG
2018-01-21_DKI4,201801,2018-01-21,DKI4,25,51,18,40,8,51,SO2,SEDANG
2018-01-22_DKI4,201801,2018-01-22,DKI4,26,52,17,32,6,52,SO2,SEDANG
2018-01-23_DKI5,201801,2018-01-23,DKI5,28,52,17,57,9,57,O3,SEDANG
2018-01-24_DKI5,201801,2018-01-24,DKI5,33,53,20,86,19,86,O3,SEDANG
2018-01-25_DKI4,201801,2018-01-25,DKI4,26,53,22,51,15,53,SO2,SEDANG
2018-01-26_DKI4,201801,2018-01-26,DKI4,21,53,19,41,7,53,SO2,SEDANG
2018-01-27_DKI5,201801,2018-01-27,DKI5,27,54,19,63,6,63,O3,SEDANG
2018-01-28_DKI4,201801,2018-01-28,DKI4,34,55,20,52,6,55,SO2,SEDANG
2018-01-29_DKI4,201801,2018-01-29,DKI4,22,54,18,39,7,54,SO2,SEDANG
2018-01-30_DKI5,201801,2018-01-30,DKI5,27,41,22,41,7,41,SO2,BAIK
2018-01-31_DKI5,201801,2018-01-31,DKI5,28,54,21,58,12,58,O3,SEDANG
2018-02-01_DKI3,201801,2018-02-01,DKI3,23,31,24,39,14,39,O3,BAIK
2018-02-02_DKI3,201802,2018-02-02,DKI3,47,45,56,68,12,68,O3,SEDANG
2018-02-03_DKI2,201803,2018-02-03,DKI2,51,29,34,146,17,146,O3,TIDAK SEHAT
2018-02-04_DKI5,201804,2018-02-04,DKI5,46,27,18,57,19,57,O3,SEDANG
2018-02-05_DKI5,201805,2018-02-05,DKI5,88,25,22,183,18,183,O3,TIDAK SEHAT
2018-02-06_DKI5,201806,2018-02-06,DKI5,78,26,14,86,18,86,O3,SEDANG
2018-02-07_DKI5,201807,2018-02-07,DKI5,79,29,28,142,20,142,O3,TIDAK SEHAT
2018-02-08_DKI5,201808,2018-02-08,DKI5,68,31,18,207,20,207,O3,SANGAT TIDAK SEHAT
2018-02-09_DKI5,201809,2018-02-09,DKI5,73,30,20,136,11,136,O3,TIDAK SEHAT
2018-02-10_DKI5,201810,2018-02-10,DKI5,76,41,22,88,21,88,O3,SEDANG
2018-02-11_DKI3,201811,2018-02-11,DKI3,50,26,21,85,13,85,O3,SEDANG
2018-02-12_DKI2,201812,2018-02-12,DKI2,73,36,22,132,21,132,O3,TIDAK SEHAT
2018-02-13_DKI5,201802,2018-02-13,DKI5,57,21,32,75,13,75,O3,SEDANG
2018-02-14_DKI5,201802,2018-02-14,DKI5,60,22,27,80,17,80,O3,SEDANG
2018-02-15_DKI5,201802,2018-02-15,DKI5,55,22,63,58,15,63,CO,SEDANG
2018-02-16_DKI5,201802,2018-02-16,DKI5,22,22,23,68,14,68,O3,SEDANG
2018-02-17_DKI4,201802,2018-02-17,DKI4,53,24,23,48,14,53,PM10,SEDANG
2018-02-18_DKI5,201802,2018-02-18,DKI5,40,23,23,80,9,80,O3,SEDANG
2018-02-19_DKI5,201802,2018-02-19,DKI5,45,24,20,65,14,65,O3,SEDANG
2018-02-20_DKI5,201802,2018-02-20,DKI5,52,32,35,62,14,62,O3,SEDANG
2018-02-21_DKI2,201802,2018-02-21,DKI2,57,26,22,66,26,66,O3,SEDANG
2018-02-22_DKI5,201802,2018-02-22,DKI5,53,26,66,47,19,66,CO,SEDANG
2018-02-23_DKI5,201802,2018-02-23,DKI5,64,26,88,61,14,88,CO,SEDANG
2018-02-24_DKI3,201802,2018-02-24,DKI3,47,23,22,76,11,76,O3,SEDANG
2018-02-25_DKI5,201802,2018-02-25,DKI5,48,26,20,91,11,91,O3,SEDANG
2018-02-26_DKI5,201802,2018-02-26,DKI5,46,25,33,80,15,80,O3,SEDANG
2018-02-27_DKI3,201802,2018-02-27,DKI3,47,25,42,64,17,64,O3,SEDANG
2018-02-28_DKI3,201802,2018-02-28,DKI3,56,28,56,80,16,80,O3,SEDANG
2018-03-01_DKI3,201801,2018-03-01,DKI3,53,35,35,101,23,101,O3,TIDAK SEHAT
2018-03-02_DKI5,201802,2018-03-02,DKI5,42,44,35,59,12,59,O3,SEDANG
2018-03-03_DKI5,201803,2018-03-03,DKI5,62,30,37,109,18,109,O3,TIDAK SEHAT
2018-03-04_DKI5,201804,2018-03-04,DKI5,50,26,27,80,26,80,O3,SEDANG
2018-03-05_DKI5,201805,2018-03-05,DKI5,103,27,23,166,20,166,O3,TIDAK SEHAT
2018-03-06_DKI5,201806,2018-03-06,DKI5,82,26,16,145,17,145,O3,TIDAK SEHAT
2018-03-07_DKI2,201807,2018-03-07,DKI2,79,29,23,166,16,166,O3,TIDAK SEHAT
2018-03-08_DKI2,201808,2018-03-08,DKI2,68,32,16,211,17,211,O3,SANGAT TIDAK SEHAT
2018-03-09_DKI5,201809,2018-03-09,DKI5,62,37,23,175,24,175,O3,TIDAK SEHAT
2018-03-10_DKI5,201810,2018-03-10,DKI5,70,32,20,144,11,144,O3,TIDAK SEHAT
2018-03-11_DKI2,201811,2018-03-11,DKI2,76,29,24,173,14,173,O3,TIDAK SEHAT
2018-03-12_DKI2,201812,2018-03-12,DKI2,65,31,21,97,20,97,O3,SEDANG
2018-03-13_DKI3,201803,2018-03-13,DKI3,49,28,20,61,8,61,O3,SEDANG
2018-03-14_DKI3,201803,2018-03-14,DKI3,62,31,20,89,11,89,O3,SEDANG
2018-03-15_DKI2,201803,2018-03-15,DKI2,68,37,24,136,30,136,O3,TIDAK SEHAT
2018-03-16_DKI5,201803,2018-03-16,DKI5,75,30,20,191,15,191,O3,TIDAK SEHAT
2018-03-17_DKI5,201803,2018-03-17,DKI5,71,32,24,155,20,155,O3,TIDAK SEHAT
2018-03-18_DKI5,201803,2018-03-18,DKI5,72,31,54,195,14,195,O3,TIDAK SEHAT
2018-03-19_DKI5,201803,2018-03-19,DKI5,50,27,21,156,15,156,O3,TIDAK SEHAT
2018-03-20_DKI5,201803,2018-03-20,DKI5,51,29,23,202,22,202,O3,SANGAT TIDAK SEHAT
2018-03-21_DKI2,201803,2018-03-21,DKI2,62,25,31,87,14,87,O3,SEDANG
2018-03-22_DKI3,201803,2018-03-22,DKI3,30,25,18,51,9,51,O3,SEDANG
2018-03-23_DKI5,201803,2018-03-23,DKI5,75,44,49,94,21,94,O3,SEDANG
2018-03-24_DKI1,201803,2018-03-24,DKI1,66,30,23,55,17,66,PM10,SEDANG
2018-03-25_DKI2,201803,2018-03-25,DKI2,36,24,16,64,19,64,O3,SEDANG
2018-03-26_DKI2,201803,2018-03-26,DKI2,51,27,24,90,19,90,O3,SEDANG
2018-03-27_DKI2,201803,2018-03-27,DKI2,41,24,20,94,7,94,O3,SEDANG
2018-03-28_DKI2,201803,2018-03-28,DKI2,75,31,42,195,26,195,O3,TIDAK SEHAT
2018-03-29_DKI2,201803,2018-03-29,DKI2,71,34,26,129,19,129,O3,TIDAK SEHAT
2018-03-30_DKI2,201803,2018-03-30,DKI2,56,30,34,105,30,105,O3,TIDAK SEHAT
2018-03-31_DKI5,201803,2018-03-31,DKI5,39,48,15,67,8,67,O3,SEDANG
2018-04-01_DKI3,201801,2018-04-01,DKI3,53,49,34,57,15,57,O3,SEDANG
