periode_data;tahun;periode;bulan_sampling;titik_sampel;sungai;alamat;lintang;bujur;jenis_parameter;parameter;satuan;baku_mutu;hasil_pengukuran
2022;2022;4;202210;BRN-2;BUARAN;JL. PERUMNAS RAYA DEKAT CARL S JR.;-6,220358;106,92413;KIMIA;MINYAK DAN LEMAK;MG L;1;0,539
2022;2022;4;202210;BRN-2;BUARAN;JL. PERUMNAS RAYA DEKAT CARL S JR.;-6,220358;106,92413;KIMIA;MBAS;MG L;0,2;0,94
2022;2022;4;202210;BRN-2;BUARAN;JL. PERUMNAS RAYA DEKAT CARL S JR.;-6,220358;106,92413;KIMIA;FENOL;MG L;0,005;0,014
2022;2022;4;202210;BRN-2;BUARAN;JL. PERUMNAS RAYA DEKAT CARL S JR.;-6,220358;106,92413;BIOLOGI;TOTAL COLIFORM;MPN 100 ML;5000;17000000
2022;2022;4;202210;BRN-2;BUARAN;JL. PERUMNAS RAYA DEKAT CARL S JR.;-6,220358;106,92413;BIOLOGI;FECAL COLIFORM;MPN 100 ML;1000;7000000
2022;2022;4;202210;BRN-2;BUARAN;JL. PERUMNAS RAYA DEKAT CARL S JR.;-6,220358;106,92413;FISIKA;WARNA;PT-CO UNIT;50;65
2022;2022;4;202210;BRN-2;BUARAN;JL. PERUMNAS RAYA DEKAT CARL S JR.;-6,220358;106,92413;KIMIA;SULFAT;MG L;300;15,81
2022;2022;4;202210;BRN-2;BUARAN;JL. PERUMNAS RAYA DEKAT CARL S JR.;-6,220358;106,92413;KIMIA;KLORIDA;MG L;300;50,48
2022;2022;4;202210;BRN-2;BUARAN;JL. PERUMNAS RAYA DEKAT CARL S JR.;-6,220358;106,92413;KIMIA;AMONIAK;MG L;0,2;13,58
2022;2022;4;202210;BRN-2;BUARAN;JL. PERUMNAS RAYA DEKAT CARL S JR.;-6,220358;106,92413;KIMIA;TOTAL N;MG L;15;-
2022;2022;4;202210;BRN-2;BUARAN;JL. PERUMNAS RAYA DEKAT CARL S JR.;-6,220358;106,92413;KIMIA;NI;MG L;0,05;0,039
2022;2022;4;202210;BRN-2;BUARAN;JL. PERUMNAS RAYA DEKAT CARL S JR.;-6,220358;106,92413;KIMIA;SIANIDA;MG L;0,02;0,025
2022;2022;4;202210;BRN-2;BUARAN;JL. PERUMNAS RAYA DEKAT CARL S JR.;-6,220358;106,92413;NILAI IP;-;-;-;14,49
2022;2022;4;202210;BRN-2;BUARAN;JL. PERUMNAS RAYA DEKAT CARL S JR.;-6,220358;106,92413;STATUS IP;-;-;-;CEMAR BERAT
2022;2022;4;202210;BRN-3;BUARAN;JL.PENGGILINGAN PUSAT INDUSTRI KECIL;-6,205758;106,927842;FISIKA;ZAT PADAT TERLARUT TDS;MG L;1000;353
2022;2022;4;202210;BRN-3;BUARAN;JL.PENGGILINGAN PUSAT INDUSTRI KECIL;-6,205758;106,927842;FISIKA;ZAT PADAT TERSUSPENSI TSS;MG L;50;32
2022;2022;4;202210;BRN-3;BUARAN;JL.PENGGILINGAN PUSAT INDUSTRI KECIL;-6,205758;106,927842;KIMIA;PH;-;06-Sep;7,485
2022;2022;4;202210;KLT-4;KALIBARU TIMUR;JL. SMA 14;-6,255905;106,864962;KIMIA;MBAS;MG L;0,2;0,1
2022;2022;4;202210;KLT-4;KALIBARU TIMUR;JL. SMA 14;-6,255905;106,864962;KIMIA;FENOL;MG L;0,005;0,00069
2022;2022;4;202210;KLT-4;KALIBARU TIMUR;JL. SMA 14;-6,255905;106,864962;BIOLOGI;TOTAL COLIFORM;MPN 100 ML;5000;500000
2022;2022;4;202210;KLT-4;KALIBARU TIMUR;JL. SMA 14;-6,255905;106,864962;BIOLOGI;FECAL COLIFORM;MPN 100 ML;1000;240000
2022;2022;4;202210;KLT-4;KALIBARU TIMUR;JL. SMA 14;-6,255905;106,864962;FISIKA;WARNA;PT-CO UNIT;50;87
2022;2022;4;202210;KLT-4;KALIBARU TIMUR;JL. SMA 14;-6,255905;106,864962;KIMIA;SULFAT;MG L;300;14,56
2022;2022;4;202210;KLT-4;KALIBARU TIMUR;JL. SMA 14;-6,255905;106,864962;KIMIA;KLORIDA;MG L;300;28,26
2022;2022;4;202210;KLT-4;KALIBARU TIMUR;JL. SMA 14;-6,255905;106,864962;KIMIA;AMONIAK;MG L;0,2;0,2
2022;2022;4;202210;KLT-4;KALIBARU TIMUR;JL. SMA 14;-6,255905;106,864962;KIMIA;TOTAL N;MG L;15;-
2022;2022;4;202210;KLT-4;KALIBARU TIMUR;JL. SMA 14;-6,255905;106,864962;KIMIA;NI;MG L;0,05;0,039
2022;2022;4;202210;KLT-4;KALIBARU TIMUR;JL. SMA 14;-6,255905;106,864962;KIMIA;SIANIDA;MG L;0,02;0,004
2022;2022;4;202210;KLT-4;KALIBARU TIMUR;JL. SMA 14;-6,255905;106,864962;NILAI IP;-;-;-;9,2
2022;2022;4;202210;KLT-4;KALIBARU TIMUR;JL. SMA 14;-6,255905;106,864962;STATUS IP;-;-;-;CEMAR SEDANG
2022;2022;4;202210;KLT-5;KALIBARU TIMUR;JL. OUTISTA III CIPINANG CEMPEDAK;-6,231694;106,869667;FISIKA;ZAT PADAT TERLARUT TDS;MG L;1000;86,4
2022;2022;4;202210;KLT-5;KALIBARU TIMUR;JL. OUTISTA III CIPINANG CEMPEDAK;-6,231694;106,869667;FISIKA;ZAT PADAT TERSUSPENSI TSS;MG L;50;210
2022;2022;4;202210;KLT-5;KALIBARU TIMUR;JL. OUTISTA III CIPINANG CEMPEDAK;-6,231694;106,869667;KIMIA;PH;-;06-Sep;7,64
2022;2022;4;202210;KLT-5;KALIBARU TIMUR;JL. OUTISTA III CIPINANG CEMPEDAK;-6,231694;106,869667;KIMIA;BOD;MG L;3;13,7
2022;2022;4;202210;KLT-5;KALIBARU TIMUR;JL. OUTISTA III CIPINANG CEMPEDAK;-6,231694;106,869667;KIMIA;COD DICHROMAT;MG L;25;80
2022;2022;4;202210;KLT-5;KALIBARU TIMUR;JL. OUTISTA III CIPINANG CEMPEDAK;-6,231694;106,869667;KIMIA;DO;MG L;4;1,45
2022;2022;4;202210;KLT-5;KALIBARU TIMUR;JL. OUTISTA III CIPINANG CEMPEDAK;-6,231694;106,869667;KIMIA;NITRAT NO3;MG L;10;0,539
2022;2022;4;202210;KLT-5;KALIBARU TIMUR;JL. OUTISTA III CIPINANG CEMPEDAK;-6,231694;106,869667;KIMIA;NITRIT;MG L;0,06;0,15
2022;2022;4;202210;KLT-5;KALIBARU TIMUR;JL. OUTISTA III CIPINANG CEMPEDAK;-6,231694;106,869667;KIMIA;TOTAL P;MG L;0,2;0,046
2022;2022;4;202210;KLT-5;KALIBARU TIMUR;JL. OUTISTA III CIPINANG CEMPEDAK;-6,231694;106,869667;KIMIA;F;MG L;1,5;0,019
2022;2022;4;202210;KLT-5;KALIBARU TIMUR;JL. OUTISTA III CIPINANG CEMPEDAK;-6,231694;106,869667;KIMIA;H2S;MG L;0,002;0,002
2022;2022;4;202210;KLT-5;KALIBARU TIMUR;JL. OUTISTA III CIPINANG CEMPEDAK;-6,231694;106,869667;KIMIA;KLORIN BEBAS;MG L;0,03;0,16
2022;2022;4;202210;KLT-5;KALIBARU TIMUR;JL. OUTISTA III CIPINANG CEMPEDAK;-6,231694;106,869667;KIMIA;HG;MG L;0,002;0,0001
2022;2022;4;202210;KLT-5;KALIBARU TIMUR;JL. OUTISTA III CIPINANG CEMPEDAK;-6,231694;106,869667;KIMIA;KADMIUM CD;MG L;0,01;0,0059
2022;2022;4;202210;KLT-5;KALIBARU TIMUR;JL. OUTISTA III CIPINANG CEMPEDAK;-6,231694;106,869667;KIMIA;SENG ZN;MG L;0,05;0,007
2022;2022;4;202210;KLT-5;KALIBARU TIMUR;JL. OUTISTA III CIPINANG CEMPEDAK;-6,231694;106,869667;KIMIA;TEMBAGA CU;MG L;0,02;0,01
2022;2022;4;202210;KLT-5;KALIBARU TIMUR;JL. OUTISTA III CIPINANG CEMPEDAK;-6,231694;106,869667;KIMIA;TIMAH HITAM PB;MG L;0,03;0,019
2022;2022;4;202210;KLT-5;KALIBARU TIMUR;JL. OUTISTA III CIPINANG CEMPEDAK;-6,231694;106,869667;KIMIA;CROM HEXAVALEN CR6;MG L;0,05;0,0029
2022;2022;4;202210;KLT-5;KALIBARU TIMUR;JL. OUTISTA III CIPINANG CEMPEDAK;-6,231694;106,869667;KIMIA;MINYAK DAN LEMAK;MG L;1;0,539
2022;2022;4;202210;KLT-5;KALIBARU TIMUR;JL. OUTISTA III CIPINANG CEMPEDAK;-6,231694;106,869667;KIMIA;MBAS;MG L;0,2;0,12
2022;2022;4;202210;KLT-5;KALIBARU TIMUR;JL. OUTISTA III CIPINANG CEMPEDAK;-6,231694;106,869667;KIMIA;FENOL;MG L;0,005;0,0021
2022;2022;4;202210;KLT-5;KALIBARU TIMUR;JL. OUTISTA III CIPINANG CEMPEDAK;-6,231694;106,869667;BIOLOGI;TOTAL COLIFORM;MPN 100 ML;5000;2800000
2022;2022;3;202208;KLT-4;KALIBARU TIMUR;JL. SMA 14;-6,255905;106,864962;NILAI IP;-;-;-;9,22
2022;2022;3;202208;KLT-4;KALIBARU TIMUR;JL. SMA 14;-6,255905;106,864962;STATUS IP;-;-;-;CEMAR SEDANG
2022;2022;3;202208;KLT-5;KALIBARU TIMUR;JL. OUTISTA III CIPINANG CEMPEDAK;-6,231694;106,869667;FISIKA;ZAT PADAT TERLARUT TDS;MG L;1000;99,2
2022;2022;3;202208;KLT-5;KALIBARU TIMUR;JL. OUTISTA III CIPINANG CEMPEDAK;-6,231694;106,869667;FISIKA;ZAT PADAT TERSUSPENSI TSS;MG L;50;189
2022;2022;3;202208;KLT-5;KALIBARU TIMUR;JL. OUTISTA III CIPINANG CEMPEDAK;-6,231694;106,869667;KIMIA;PH;-;06-Sep;7,835
2022;2022;3;202208;KLT-5;KALIBARU TIMUR;JL. OUTISTA III CIPINANG CEMPEDAK;-6,231694;106,869667;KIMIA;BOD;MG L;3;21,01
2022;2022;3;202208;KLT-5;KALIBARU TIMUR;JL. OUTISTA III CIPINANG CEMPEDAK;-6,231694;106,869667;KIMIA;COD DICHROMAT;MG L;25;73
2022;2022;3;202208;KLT-5;KALIBARU TIMUR;JL. OUTISTA III CIPINANG CEMPEDAK;-6,231694;106,869667;KIMIA;DO;MG L;4;2,55
2022;2022;3;202208;KLT-5;KALIBARU TIMUR;JL. OUTISTA III CIPINANG CEMPEDAK;-6,231694;106,869667;KIMIA;NITRAT NO3;MG L;10;1,17
2022;2022;3;202208;KLT-5;KALIBARU TIMUR;JL. OUTISTA III CIPINANG CEMPEDAK;-6,231694;106,869667;KIMIA;NITRIT;MG L;0,06;0,28
2022;2022;3;202208;KLT-5;KALIBARU TIMUR;JL. OUTISTA III CIPINANG CEMPEDAK;-6,231694;106,869667;KIMIA;TOTAL P;MG L;0,2;0,026
2022;2022;3;202208;KLT-5;KALIBARU TIMUR;JL. OUTISTA III CIPINANG CEMPEDAK;-6,231694;106,869667;KIMIA;F;MG L;1,5;0,04
2022;2022;3;202208;KLT-5;KALIBARU TIMUR;JL. OUTISTA III CIPINANG CEMPEDAK;-6,231694;106,869667;KIMIA;H2S;MG L;0,002;0,011
2022;2022;3;202208;KLT-5;KALIBARU TIMUR;JL. OUTISTA III CIPINANG CEMPEDAK;-6,231694;106,869667;KIMIA;KLORIN BEBAS;MG L;0,03;0,23
2022;2022;3;202208;KLT-5;KALIBARU TIMUR;JL. OUTISTA III CIPINANG CEMPEDAK;-6,231694;106,869667;KIMIA;HG;MG L;0,002;0,000049
2022;2022;3;202208;KLT-5;KALIBARU TIMUR;JL. OUTISTA III CIPINANG CEMPEDAK;-6,231694;106,869667;KIMIA;KADMIUM CD;MG L;0,01;0,0059
2022;2022;3;202208;KLT-5;KALIBARU TIMUR;JL. OUTISTA III CIPINANG CEMPEDAK;-6,231694;106,869667;KIMIA;SENG ZN;MG L;0,05;0,007
2022;2022;3;202208;KLT-5;KALIBARU TIMUR;JL. OUTISTA III CIPINANG CEMPEDAK;-6,231694;106,869667;KIMIA;TEMBAGA CU;MG L;0,02;0,009
2022;2022;3;202208;KLT-5;KALIBARU TIMUR;JL. OUTISTA III CIPINANG CEMPEDAK;-6,231694;106,869667;KIMIA;TIMAH HITAM PB;MG L;0,03;0,019
2022;2022;3;202208;KLT-5;KALIBARU TIMUR;JL. OUTISTA III CIPINANG CEMPEDAK;-6,231694;106,869667;KIMIA;CROM HEXAVALEN CR6;MG L;0,05;0,0029
2022;2022;3;202208;KLT-5;KALIBARU TIMUR;JL. OUTISTA III CIPINANG CEMPEDAK;-6,231694;106,869667;KIMIA;MINYAK DAN LEMAK;MG L;1;0,539
2022;2022;3;202208;KLT-5;KALIBARU TIMUR;JL. OUTISTA III CIPINANG CEMPEDAK;-6,231694;106,869667;KIMIA;MBAS;MG L;0,2;0,04
2022;2022;3;202208;KLT-5;KALIBARU TIMUR;JL. OUTISTA III CIPINANG CEMPEDAK;-6,231694;106,869667;KIMIA;FENOL;MG L;0,005;0,0016
2022;2022;3;202208;KLT-5;KALIBARU TIMUR;JL. OUTISTA III CIPINANG CEMPEDAK;-6,231694;106,869667;BIOLOGI;TOTAL COLIFORM;MPN 100 ML;5000;2800000
2022;2022;3;202208;KLT-5;KALIBARU TIMUR;JL. OUTISTA III CIPINANG CEMPEDAK;-6,231694;106,869667;BIOLOGI;FECAL COLIFORM;MPN 100 ML;1000;1100000
2022;2022;3;202208;KLT-5;KALIBARU TIMUR;JL. OUTISTA III CIPINANG CEMPEDAK;-6,231694;106,869667;NILAI IP;-;-;-;11,59
2022;2022;3;202208;KLT-5;KALIBARU TIMUR;JL. OUTISTA III CIPINANG CEMPEDAK;-6,231694;106,869667;STATUS IP;-;-;-;CEMAR BERAT
2022;2022;3;202208;KLT-6;KALIBARU TIMUR;JL. BUNGA MATRAMAN JATINEGARA;-6,21037;106,861532;FISIKA;ZAT PADAT TERLARUT TDS;MG L;1000;102
2022;2022;3;202208;KLT-6;KALIBARU TIMUR;JL. BUNGA MATRAMAN JATINEGARA;-6,21037;106,861532;FISIKA;ZAT PADAT TERSUSPENSI TSS;MG L;50;155
2022;2022;3;202208;KLT-6;KALIBARU TIMUR;JL. BUNGA MATRAMAN JATINEGARA;-6,21037;106,861532;KIMIA;PH;-;06-Sep;7,65
2022;2022;3;202208;KLT-6;KALIBARU TIMUR;JL. BUNGA MATRAMAN JATINEGARA;-6,21037;106,861532;KIMIA;BOD;MG L;3;10,77
2022;2022;3;202208;KLT-6;KALIBARU TIMUR;JL. BUNGA MATRAMAN JATINEGARA;-6,21037;106,861532;KIMIA;COD DICHROMAT;MG L;25;37
2022;2022;3;202208;KLT-6;KALIBARU TIMUR;JL. BUNGA MATRAMAN JATINEGARA;-6,21037;106,861532;KIMIA;DO;MG L;4;1,85
2022;2022;3;202208;KLT-6;KALIBARU TIMUR;JL. BUNGA MATRAMAN JATINEGARA;-6,21037;106,861532;KIMIA;NITRAT NO3;MG L;10;0,37
2022;2022;3;202208;MPG-1;MAMPANG;OUTLET SITU KEBON BIBIT;-6,306844;106,81673;KIMIA;PH;-;06-Sep;7,5
2022;2022;3;202208;MPG-1;MAMPANG;OUTLET SITU KEBON BIBIT;-6,306844;106,81673;KIMIA;BOD;MG L;3;6,33
2022;2022;3;202208;MPG-1;MAMPANG;OUTLET SITU KEBON BIBIT;-6,306844;106,81673;KIMIA;COD DICHROMAT;MG L;25;25
2022;2022;3;202208;MPG-1;MAMPANG;OUTLET SITU KEBON BIBIT;-6,306844;106,81673;KIMIA;DO;MG L;4;2,8
2022;2022;3;202208;MPG-1;MAMPANG;OUTLET SITU KEBON BIBIT;-6,306844;106,81673;KIMIA;NITRAT NO3;MG L;10;0,039
2022;2022;3;202208;MPG-1;MAMPANG;OUTLET SITU KEBON BIBIT;-6,306844;106,81673;KIMIA;NITRIT;MG L;0,06;0,08
2022;2022;3;202208;MPG-1;MAMPANG;OUTLET SITU KEBON BIBIT;-6,306844;106,81673;KIMIA;TOTAL P;MG L;0,2;0,0159
2022;2022;3;202208;MPG-1;MAMPANG;OUTLET SITU KEBON BIBIT;-6,306844;106,81673;KIMIA;F;MG L;1,5;0,019
2022;2022;3;202208;MPG-1;MAMPANG;OUTLET SITU KEBON BIBIT;-6,306844;106,81673;KIMIA;H2S;MG L;0,002;0,002
2022;2022;3;202208;MPG-1;MAMPANG;OUTLET SITU KEBON BIBIT;-6,306844;106,81673;KIMIA;KLORIN BEBAS;MG L;0,03;0,23
2022;2022;3;202208;MPG-1;MAMPANG;OUTLET SITU KEBON BIBIT;-6,306844;106,81673;KIMIA;HG;MG L;0,002;0,000049
2022;2022;3;202208;MPG-1;MAMPANG;OUTLET SITU KEBON BIBIT;-6,306844;106,81673;KIMIA;KADMIUM CD;MG L;0,01;0,0059
2022;2022;3;202208;MPG-1;MAMPANG;OUTLET SITU KEBON BIBIT;-6,306844;106,81673;KIMIA;SENG ZN;MG L;0,05;0,01
2022;2022;3;202208;MPG-1;MAMPANG;OUTLET SITU KEBON BIBIT;-6,306844;106,81673;KIMIA;TEMBAGA CU;MG L;0,02;0,009
2022;2022;3;202208;MPG-1;MAMPANG;OUTLET SITU KEBON BIBIT;-6,306844;106,81673;KIMIA;TIMAH HITAM PB;MG L;0,03;0,019
2022;2022;3;202208;MPG-1;MAMPANG;OUTLET SITU KEBON BIBIT;-6,306844;106,81673;KIMIA;CROM HEXAVALEN CR6;MG L;0,05;0,0029
2022;2022;3;202208;MPG-1;MAMPANG;OUTLET SITU KEBON BIBIT;-6,306844;106,81673;KIMIA;MINYAK DAN LEMAK;MG L;1;0,539
2022;2022;3;202208;MPG-1;MAMPANG;OUTLET SITU KEBON BIBIT;-6,306844;106,81673;KIMIA;MBAS;MG L;0,2;0,04
2022;2022;3;202208;MPG-1;MAMPANG;OUTLET SITU KEBON BIBIT;-6,306844;106,81673;KIMIA;FENOL;MG L;0,005;0,0013
2022;2022;3;202208;MPG-1;MAMPANG;OUTLET SITU KEBON BIBIT;-6,306844;106,81673;BIOLOGI;TOTAL COLIFORM;MPN 100 ML;5000;500000
2022;2022;3;202208;MPG-1;MAMPANG;OUTLET SITU KEBON BIBIT;-6,306844;106,81673;BIOLOGI;FECAL COLIFORM;MPN 100 ML;1000;110000
2022;2022;3;202208;MPG-1;MAMPANG;OUTLET SITU KEBON BIBIT;-6,306844;106,81673;NILAI IP;-;-;-;8
2022;2022;3;202208;MPG-1;MAMPANG;OUTLET SITU KEBON BIBIT;-6,306844;106,81673;STATUS IP;-;-;-;CEMAR SEDANG
2022;2022;3;202208;MPG-2;MAMPANG;DEKAT PINTU KELUAR RSUD PASAR MINGGU;-6,293141;106,819503;FISIKA;ZAT PADAT TERLARUT TDS;MG L;1000;271
2022;2022;3;202208;MPG-2;MAMPANG;DEKAT PINTU KELUAR RSUD PASAR MINGGU;-6,293141;106,819503;FISIKA;ZAT PADAT TERSUSPENSI TSS;MG L;50;16
2022;2022;3;202208;MPG-2;MAMPANG;DEKAT PINTU KELUAR RSUD PASAR MINGGU;-6,293141;106,819503;KIMIA;PH;-;06-Sep;7,585
2022;2022;3;202208;MPG-2;MAMPANG;DEKAT PINTU KELUAR RSUD PASAR MINGGU;-6,293141;106,819503;KIMIA;BOD;MG L;3;34,32
2022;2022;3;202208;MPG-2;MAMPANG;DEKAT PINTU KELUAR RSUD PASAR MINGGU;-6,293141;106,819503;KIMIA;COD DICHROMAT;MG L;25;260
2022;2022;3;202208;MPG-2;MAMPANG;DEKAT PINTU KELUAR RSUD PASAR MINGGU;-6,293141;106,819503;KIMIA;DO;MG L;4;2,95
2022;2022;3;202208;MPG-2;MAMPANG;DEKAT PINTU KELUAR RSUD PASAR MINGGU;-6,293141;106,819503;KIMIA;NITRAT NO3;MG L;10;0,039
2022;2022;3;202208;MPG-2;MAMPANG;DEKAT PINTU KELUAR RSUD PASAR MINGGU;-6,293141;106,819503;KIMIA;NITRIT;MG L;0,06;0,02
2022;2022;3;202208;MPG-2;MAMPANG;DEKAT PINTU KELUAR RSUD PASAR MINGGU;-6,293141;106,819503;KIMIA;TOTAL P;MG L;0,2;0,0159
2022;2022;3;202208;MPG-2;MAMPANG;DEKAT PINTU KELUAR RSUD PASAR MINGGU;-6,293141;106,819503;KIMIA;F;MG L;1,5;0,09
2022;2022;3;202208;MPG-2;MAMPANG;DEKAT PINTU KELUAR RSUD PASAR MINGGU;-6,293141;106,819503;KIMIA;H2S;MG L;0,002;0,002
2022;2022;3;202208;MPG-2;MAMPANG;DEKAT PINTU KELUAR RSUD PASAR MINGGU;-6,293141;106,819503;KIMIA;KLORIN BEBAS;MG L;0,03;0,23
2022;2022;3;202208;MPG-2;MAMPANG;DEKAT PINTU KELUAR RSUD PASAR MINGGU;-6,293141;106,819503;KIMIA;HG;MG L;0,002;0,000049
2022;2022;4;202210;BRN-3;BUARAN;JL.PENGGILINGAN PUSAT INDUSTRI KECIL;-6,205758;106,927842;KIMIA;BOD;MG L;3;22,75
2022;2022;4;202210;BRN-3;BUARAN;JL.PENGGILINGAN PUSAT INDUSTRI KECIL;-6,205758;106,927842;KIMIA;COD DICHROMAT;MG L;25;130
2022;2022;4;202210;BRN-3;BUARAN;JL.PENGGILINGAN PUSAT INDUSTRI KECIL;-6,205758;106,927842;KIMIA;DO;MG L;4;0,6
2022;2022;4;202210;BRN-3;BUARAN;JL.PENGGILINGAN PUSAT INDUSTRI KECIL;-6,205758;106,927842;KIMIA;NITRAT NO3;MG L;10;0,539
2022;2022;4;202210;BRN-3;BUARAN;JL.PENGGILINGAN PUSAT INDUSTRI KECIL;-6,205758;106,927842;KIMIA;NITRIT;MG L;0,06;0,06
2022;2022;4;202210;BRN-3;BUARAN;JL.PENGGILINGAN PUSAT INDUSTRI KECIL;-6,205758;106,927842;KIMIA;TOTAL P;MG L;0,2;0,0159
2022;2022;4;202210;BRN-3;BUARAN;JL.PENGGILINGAN PUSAT INDUSTRI KECIL;-6,205758;106,927842;KIMIA;F;MG L;1,5;0,019
2022;2022;4;202210;BRN-3;BUARAN;JL.PENGGILINGAN PUSAT INDUSTRI KECIL;-6,205758;106,927842;KIMIA;H2S;MG L;0,002;0,489
2022;2022;4;202210;BRN-3;BUARAN;JL.PENGGILINGAN PUSAT INDUSTRI KECIL;-6,205758;106,927842;KIMIA;KLORIN BEBAS;MG L;0,03;0,82
2022;2022;4;202210;BRN-3;BUARAN;JL.PENGGILINGAN PUSAT INDUSTRI KECIL;-6,205758;106,927842;KIMIA;HG;MG L;0,002;0,000049
2022;2022;4;202210;BRN-3;BUARAN;JL.PENGGILINGAN PUSAT INDUSTRI KECIL;-6,205758;106,927842;KIMIA;KADMIUM CD;MG L;0,01;0,0059
2022;2022;4;202210;BRN-3;BUARAN;JL.PENGGILINGAN PUSAT INDUSTRI KECIL;-6,205758;106,927842;KIMIA;SENG ZN;MG L;0,05;0,012
2022;2022;4;202210;BRN-3;BUARAN;JL.PENGGILINGAN PUSAT INDUSTRI KECIL;-6,205758;106,927842;KIMIA;TEMBAGA CU;MG L;0,02;0,009
2022;2022;4;202210;BRN-3;BUARAN;JL.PENGGILINGAN PUSAT INDUSTRI KECIL;-6,205758;106,927842;KIMIA;TIMAH HITAM PB;MG L;0,03;0,019
2022;2022;4;202210;BRN-3;BUARAN;JL.PENGGILINGAN PUSAT INDUSTRI KECIL;-6,205758;106,927842;KIMIA;CROM HEXAVALEN CR6;MG L;0,05;0,0029
2022;2022;4;202210;BRN-3;BUARAN;JL.PENGGILINGAN PUSAT INDUSTRI KECIL;-6,205758;106,927842;KIMIA;MINYAK DAN LEMAK;MG L;1;0,93
2022;2022;4;202210;BRN-3;BUARAN;JL.PENGGILINGAN PUSAT INDUSTRI KECIL;-6,205758;106,927842;KIMIA;MBAS;MG L;0,2;0,38
2022;2022;4;202210;BRN-3;BUARAN;JL.PENGGILINGAN PUSAT INDUSTRI KECIL;-6,205758;106,927842;KIMIA;FENOL;MG L;0,005;0,022
2022;2022;4;202210;BRN-3;BUARAN;JL.PENGGILINGAN PUSAT INDUSTRI KECIL;-6,205758;106,927842;BIOLOGI;TOTAL COLIFORM;MPN 100 ML;5000;14000000
2022;2022;4;202210;BRN-3;BUARAN;JL.PENGGILINGAN PUSAT INDUSTRI KECIL;-6,205758;106,927842;BIOLOGI;FECAL COLIFORM;MPN 100 ML;1000;6000000
2022;2022;4;202210;BRN-3;BUARAN;JL.PENGGILINGAN PUSAT INDUSTRI KECIL;-6,205758;106,927842;FISIKA;WARNA;PT-CO UNIT;50;154
2022;2022;4;202210;BRN-3;BUARAN;JL.PENGGILINGAN PUSAT INDUSTRI KECIL;-6,205758;106,927842;KIMIA;SULFAT;MG L;300;17,22
2022;2022;4;202210;BRN-3;BUARAN;JL.PENGGILINGAN PUSAT INDUSTRI KECIL;-6,205758;106,927842;KIMIA;KLORIDA;MG L;300;47,53
2022;2022;4;202210;BRN-3;BUARAN;JL.PENGGILINGAN PUSAT INDUSTRI KECIL;-6,205758;106,927842;KIMIA;AMONIAK;MG L;0,2;12,2
2022;2022;4;202210;BRN-3;BUARAN;JL.PENGGILINGAN PUSAT INDUSTRI KECIL;-6,205758;106,927842;KIMIA;TOTAL N;MG L;15;-
2022;2022;4;202210;BRN-3;BUARAN;JL.PENGGILINGAN PUSAT INDUSTRI KECIL;-6,205758;106,927842;KIMIA;NI;MG L;0,05;0,039
2022;2022;4;202210;BRN-3;BUARAN;JL.PENGGILINGAN PUSAT INDUSTRI KECIL;-6,205758;106,927842;KIMIA;SIANIDA;MG L;0,02;0,03
2022;2022;4;202210;BRN-3;BUARAN;JL.PENGGILINGAN PUSAT INDUSTRI KECIL;-6,205758;106,927842;NILAI IP;-;-;-;14,27
2022;2022;4;202210;BRN-3;BUARAN;JL.PENGGILINGAN PUSAT INDUSTRI KECIL;-6,205758;106,927842;STATUS IP;-;-;-;CEMAR BERAT
2022;2022;4;202210;BRN-4;BUARAN;JL. PENGGILINGAN UNITED TRAKTOR;-6,187639;106,929722;FISIKA;ZAT PADAT TERLARUT TDS;MG L;1000;380
2022;2022;4;202210;BRN-4;BUARAN;JL. PENGGILINGAN UNITED TRAKTOR;-6,187639;106,929722;FISIKA;ZAT PADAT TERSUSPENSI TSS;MG L;50;20
2022;2022;4;202210;BRN-4;BUARAN;JL. PENGGILINGAN UNITED TRAKTOR;-6,187639;106,929722;KIMIA;PH;-;06-Sep;7,695
2022;2022;4;202210;BRN-4;BUARAN;JL. PENGGILINGAN UNITED TRAKTOR;-6,187639;106,929722;KIMIA;BOD;MG L;3;20,99
2022;2022;4;202210;BRN-4;BUARAN;JL. PENGGILINGAN UNITED TRAKTOR;-6,187639;106,929722;KIMIA;COD DICHROMAT;MG L;25;112
2022;2022;4;202210;BRN-4;BUARAN;JL. PENGGILINGAN UNITED TRAKTOR;-6,187639;106,929722;KIMIA;DO;MG L;4;0,6
2022;2022;4;202210;KLT-5;KALIBARU TIMUR;JL. OUTISTA III CIPINANG CEMPEDAK;-6,231694;106,869667;BIOLOGI;FECAL COLIFORM;MPN 100 ML;1000;2200000
2022;2022;4;202210;KLT-5;KALIBARU TIMUR;JL. OUTISTA III CIPINANG CEMPEDAK;-6,231694;106,869667;FISIKA;WARNA;PT-CO UNIT;50;62
2022;2022;4;202210;KLT-5;KALIBARU TIMUR;JL. OUTISTA III CIPINANG CEMPEDAK;-6,231694;106,869667;KIMIA;SULFAT;MG L;300;13,4
2022;2022;4;202210;KLT-5;KALIBARU TIMUR;JL. OUTISTA III CIPINANG CEMPEDAK;-6,231694;106,869667;KIMIA;KLORIDA;MG L;300;33,84
