tanggal,stasiun,ndvi,days_since_ndvi_update
2017-07-06,DKI5,0.37,10
2017-07-07,DKI5,0.37,11
2017-07-08,DKI5,0.37,12
2017-07-09,DKI5,0.37,13
2017-07-10,DKI5,0.37,14
2017-07-11,DKI5,0.37,15
2017-07-12,DKI5,0.386,0
2017-07-13,DKI5,0.386,1
2017-07-14,DKI5,0.386,2
2017-07-15,DKI5,0.386,3
2017-07-16,DKI5,0.386,4
2017-07-17,DKI5,0.386,5
2017-07-18,DKI5,0.386,6
2017-07-19,DKI5,0.386,7
2017-07-20,DKI5,0.386,8
2017-07-21,DKI5,0.386,9
2017-07-22,DKI5,0.386,10
2017-07-23,DKI5,0.386,11
2017-07-24,DKI5,0.386,12
2017-07-25,DKI5,0.386,13
2017-07-26,DKI5,0.386,14
2017-07-27,DKI5,0.386,15
2017-07-28,DKI5,0.4115,0
2017-07-29,DKI5,0.4115,1
2017-07-30,DKI5,0.4115,2
2017-07-31,DKI5,0.4115,3
2017-08-01,DKI5,0.4115,4
2017-08-02,DKI5,0.4115,5
2017-08-03,DKI5,0.4115,6
2017-08-04,DKI5,0.4115,7
2017-08-05,DKI5,0.4115,8
2017-08-06,DKI5,0.4115,9
2017-08-07,DKI5,0.4115,10
2017-08-08,DKI5,0.4115,11
2017-08-09,DKI5,0.4115,12
2017-08-10,DKI5,0.4115,13
2017-08-11,DKI5,0.4115,14
2017-08-12,DKI5,0.4115,15
2017-08-13,DKI5,0.3264,0
2017-08-14,DKI5,0.3264,1
2017-08-15,DKI5,0.3264,2
2017-08-16,DKI5,0.3264,3
2017-08-17,DKI5,0.3264,4
2017-08-18,DKI5,0.3264,5
2017-08-19,DKI5,0.3264,6
2017-08-20,DKI5,0.3264,7
2017-08-21,DKI5,0.3264,8
2017-08-22,DKI5,0.3264,9
2017-08-23,DKI5,0.3264,10
2017-08-24,DKI5,0.3264,11
2017-08-25,DKI5,0.3264,12
2017-08-26,DKI5,0.3264,13
2017-08-27,DKI5,0.3264,14
2017-08-28,DKI5,0.3264,15
2017-08-29,DKI5,0.3277,0
2017-08-30,DKI5,0.3277,1
2017-08-31,DKI5,0.3277,2
2017-09-01,DKI5,0.3277,3
2017-09-02,DKI5,0.3277,4
2017-09-03,DKI5,0.3277,5
2017-09-04,DKI5,0.3277,6
2017-09-05,DKI5,0.3277,7
2017-09-06,DKI5,0.3277,8
2017-09-07,DKI5,0.3277,9
2017-09-08,DKI5,0.3277,10
2017-09-09,DKI5,0.3277,11
2017-09-10,DKI5,0.3277,12
2017-09-11,DKI5,0.3277,13
2017-09-12,DKI5,0.3277,14
2017-09-13,DKI5,0.3277,15
2017-09-14,DKI5,0.3639,0
2017-09-15,DKI5,0.3639,1
2017-09-16,DKI5,0.3639,2
2017-09-17,DKI5,0.3639,3
2017-09-18,DKI5,0.3639,4
2017-09-19,DKI5,0.3639,5
2017-09-20,DKI5,0.3639,6
2017-09-21,DKI5,0.3639,7
2017-09-22,DKI5,0.3639,8
2017-09-23,DKI5,0.3639,9
2017-09-24,DKI5,0.3639,10
2017-09-25,DKI5,0.3639,11
2017-09-26,DKI5,0.3639,12
2017-09-27,DKI5,0.3639,13
2017-09-28,DKI5,0.3639,14
2017-09-29,DKI5,0.3639,15
2017-09-30,DKI5,0.4202,0
2017-10-01,DKI5,0.4202,1
2017-10-02,DKI5,0.4202,2
2017-10-03,DKI5,0.4202,3
2017-10-04,DKI5,0.4202,4
2017-10-05,DKI5,0.4202,5
2017-10-06,DKI5,0.4202,6
2017-10-07,DKI5,0.4202,7
2017-10-08,DKI5,0.4202,8
2017-10-09,DKI5,0.4202,9
2017-10-10,DKI5,0.4202,10
2017-10-11,DKI5,0.4202,11
2017-10-12,DKI5,0.4202,12
2017-10-13,DKI5,0.4202,13
2017-10-14,DKI5,0.4202,14
2017-10-15,DKI5,0.4202,15
2017-10-16,DKI5,0.2796,0
2017-10-17,DKI5,0.2796,1
2017-10-18,DKI5,0.2796,2
2017-10-19,DKI5,0.2796,3
2017-10-20,DKI5,0.2796,4
2017-10-21,DKI5,0.2796,5
2017-10-22,DKI5,0.2796,6
2017-10-23,DKI5,0.2796,7
2017-10-24,DKI5,0.2796,8
2017-10-25,DKI5,0.2796,9
2017-10-26,DKI5,0.2796,10
2017-10-27,DKI5,0.2796,11
2017-10-28,DKI5,0.2796,12
2017-10-29,DKI5,0.2796,13
2017-10-30,DKI5,0.2796,14
2017-10-31,DKI5,0.2796,15
2017-11-01,DKI5,0.3969,0
2017-11-02,DKI5,0.3969,1
2017-11-03,DKI5,0.3969,2
2017-11-04,DKI5,0.3969,3
2017-11-05,DKI5,0.3969,4
2017-11-06,DKI5,0.3969,5
2017-11-07,DKI5,0.3969,6
2017-11-08,DKI5,0.3969,7
2017-11-09,DKI5,0.3969,8
2017-11-10,DKI5,0.3969,9
2017-11-11,DKI5,0.3969,10
2017-11-12,DKI5,0.3969,11
2017-11-13,DKI5,0.3969,12
2017-11-14,DKI5,0.3969,13
2017-11-15,DKI5,0.3969,14
2017-11-16,DKI5,0.3969,15
2017-11-17,DKI5,0.3766,0
2017-11-18,DKI5,0.3766,1
2017-11-19,DKI5,0.3766,2
2017-11-20,DKI5,0.3766,3
2017-11-21,DKI5,0.3766,4
2017-11-22,DKI5,0.3766,5
2017-11-23,DKI5,0.3766,6
2017-11-24,DKI5,0.3766,7
2017-11-25,DKI5,0.3766,8
2017-11-26,DKI5,0.3766,9
2017-11-27,DKI5,0.3766,10
2017-11-28,DKI5,0.3766,11
2017-11-29,DKI5,0.3766,12
2017-11-30,DKI5,0.3766,13
2017-12-01,DKI5,0.3766,14
2017-12-02,DKI5,0.3766,15
2017-12-03,DKI5,0.4945,0
2017-12-04,DKI5,0.4945,1
2017-12-05,DKI5,0.4945,2
2017-12-06,DKI5,0.4945,3
2017-12-07,DKI5,0.4945,4
2017-12-08,DKI5,0.4945,5
2017-12-09,DKI5,0.4945,6
2017-12-10,DKI5,0.4945,7
2017-12-11,DKI5,0.4945,8
2017-12-12,DKI5,0.4945,9
2017-12-13,DKI5,0.4945,10
2017-12-14,DKI5,0.4945,11
2017-12-15,DKI5,0.4945,12
2017-12-16,DKI5,0.4945,13
2017-12-17,DKI5,0.4945,14
2017-12-18,DKI5,0.4945,15
2017-12-19,DKI5,0.3741,0
2017-12-20,DKI5,0.3741,1
2017-12-21,DKI5,0.3741,2
2017-12-22,DKI5,0.3741,3
2017-12-23,DKI5,0.3741,4
2017-12-24,DKI5,0.3741,5
2017-12-25,DKI5,0.3741,6
2017-12-26,DKI5,0.3741,7
2017-12-27,DKI5,0.3741,8
2017-12-28,DKI5,0.3741,9
2017-12-29,DKI5,0.3741,10
2017-12-30,DKI5,0.3741,11
2017-12-31,DKI5,0.3741,12
2018-01-01,DKI5,0.5629,0
2018-01-02,DKI5,0.5629,1
2018-01-03,DKI5,0.5629,2
2018-01-04,DKI5,0.5629,3
2018-01-05,DKI5,0.5629,4
2018-01-06,DKI5,0.5629,5
2018-01-07,DKI5,0.5629,6
2018-01-08,DKI5,0.5629,7
2018-01-09,DKI5,0.5629,8
2018-01-10,DKI5,0.5629,9
2018-01-11,DKI5,0.5629,10
2018-01-12,DKI5,0.5629,11
2018-01-13,DKI5,0.5629,12
2018-01-14,DKI5,0.5629,13
2018-01-15,DKI5,0.5629,14
2018-01-16,DKI5,0.5629,15
2018-01-17,DKI5,0.1456,0
2018-01-18,DKI5,0.1456,1
2018-01-19,DKI5,0.1456,2
2018-01-20,DKI5,0.1456,3
2018-01-21,DKI5,0.1456,4
2018-01-22,DKI5,0.1456,5
2018-01-23,DKI5,0.1456,6
2018-01-24,DKI5,0.1456,7
2018-01-25,DKI5,0.1456,8
2018-01-26,DKI5,0.1456,9
2018-01-27,DKI5,0.1456,10
2018-01-28,DKI5,0.1456,11
2018-01-29,DKI5,0.1456,12
2018-01-30,DKI5,0.1456,13
2018-01-31,DKI5,0.1456,14
2018-02-01,DKI5,0.1456,15
2018-02-02,DKI5,0.139,0
2018-02-03,DKI5,0.139,1
2018-02-04,DKI5,0.139,2
2018-02-05,DKI5,0.139,3
2018-02-06,DKI5,0.139,4
2018-02-07,DKI5,0.139,5
2018-02-08,DKI5,0.139,6
2018-02-09,DKI5,0.139,7
2018-02-10,DKI5,0.139,8
2018-02-11,DKI5,0.139,9
2018-02-12,DKI5,0.139,10
2018-02-13,DKI5,0.139,11
2018-02-14,DKI5,0.139,12
2018-02-15,DKI5,0.139,13
2018-02-16,DKI5,0.139,14
2018-02-17,DKI5,0.139,15
2018-02-18,DKI5,0.5197,0
2018-02-19,DKI5,0.5197,1
2018-02-20,DKI5,0.5197,2
2018-02-21,DKI5,0.5197,3
2018-02-22,DKI5,0.5197,4
2018-02-23,DKI5,0.5197,5
2018-02-24,DKI5,0.5197,6
2018-02-25,DKI5,0.5197,7
2018-02-26,DKI5,0.5197,8
2018-02-27,DKI5,0.5197,9
2018-02-28,DKI5,0.5197,10
2018-03-01,DKI5,0.5197,11
2018-03-02,DKI5,0.5197,12
2018-03-03,DKI5,0.5197,13
2018-03-04,DKI5,0.5197,14
2018-03-05,DKI5,0.5197,15
2018-03-06,DKI5,0.4236,0
2018-03-07,DKI5,0.4236,1
2018-03-08,DKI5,0.4236,2
2018-03-09,DKI5,0.4236,3
2018-03-10,DKI5,0.4236,4
2018-03-11,DKI5,0.4236,5
2018-03-12,DKI5,0.4236,6
2018-03-13,DKI5,0.4236,7
2018-03-14,DKI5,0.4236,8
2018-03-15,DKI5,0.4236,9
2018-03-16,DKI5,0.4236,10
2018-03-17,DKI5,0.4236,11
2018-03-18,DKI5,0.4236,12
2018-03-19,DKI5,0.4236,13
2018-03-20,DKI5,0.4236,14
2018-03-21,DKI5,0.4236,15
2018-03-22,DKI5,0.3476,0
2018-03-23,DKI5,0.3476,1
2018-03-24,DKI5,0.3476,2
2018-03-25,DKI5,0.3476,3
2018-03-26,DKI5,0.3476,4
2018-03-27,DKI5,0.3476,5
2018-03-28,DKI5,0.3476,6
2018-03-29,DKI5,0.3476,7
2018-03-30,DKI5,0.3476,8
2018-03-31,DKI5,0.3476,9
2018-04-01,DKI5,0.3476,10
2018-04-02,DKI5,0.3476,11
2018-04-03,DKI5,0.3476,12
2018-04-04,DKI5,0.3476,13
2018-04-05,DKI5,0.3476,14
2018-04-06,DKI5,0.3476,15
2018-04-07,DKI5,0.4096,0
2018-04-08,DKI5,0.4096,1
2018-04-09,DKI5,0.4096,2
2018-04-10,DKI5,0.4096,3
2018-04-11,DKI5,0.4096,4
2018-04-12,DKI5,0.4096,5
2018-04-13,DKI5,0.4096,6
2018-04-14,DKI5,0.4096,7
2018-04-15,DKI5,0.4096,8
2018-04-16,DKI5,0.4096,9
2018-04-17,DKI5,0.4096,10
2018-04-18,DKI5,0.4096,11
2018-04-19,DKI5,0.4096,12
2018-04-20,DKI5,0.4096,13
2018-04-21,DKI5,0.4096,14
2018-04-22,DKI5,0.4096,15
2018-04-23,DKI5,0.3697,0
2018-04-24,DKI5,0.3697,1
2018-04-25,DKI5,0.3697,2
2018-04-26,DKI5,0.3697,3
2018-04-27,DKI5,0.3697,4
2018-04-28,DKI5,0.3697,5
2018-04-29,DKI5,0.3697,6
2018-04-30,DKI5,0.3697,7
2018-05-01,DKI5,0.3697,8
2018-05-02,DKI5,0.3697,9
2018-05-03,DKI5,0.3697,10
2018-05-04,DKI5,0.3697,11
2018-05-05,DKI5,0.3697,12
2018-05-06,DKI5,0.3697,13
2018-05-07,DKI5,0.3697,14
2018-05-08,DKI5,0.3697,15
2018-05-09,DKI5,0.382,0
2018-05-10,DKI5,0.382,1
2018-05-11,DKI5,0.382,2
2018-05-12,DKI5,0.382,3
2018-05-13,DKI5,0.382,4
2018-05-14,DKI5,0.382,5
2018-05-15,DKI5,0.382,6
2018-05-16,DKI5,0.382,7
2018-05-17,DKI5,0.382,8
2018-05-18,DKI5,0.382,9
2018-05-19,DKI5,0.382,10
2018-05-20,DKI5,0.382,11
2018-05-21,DKI5,0.382,12
2018-05-22,DKI5,0.382,13
2018-05-23,DKI5,0.382,14
2018-05-24,DKI5,0.382,15
2018-05-25,DKI5,0.4137,0
2018-05-26,DKI5,0.4137,1
2018-05-27,DKI5,0.4137,2
2018-05-28,DKI5,0.4137,3
2018-05-29,DKI5,0.4137,4
2018-05-30,DKI5,0.4137,5
2018-05-31,DKI5,0.4137,6
2018-06-01,DKI5,0.4137,7
2018-06-02,DKI5,0.4137,8
2018-06-03,DKI5,0.4137,9
2018-06-04,DKI5,0.4137,10
2018-06-05,DKI5,0.4137,11
2018-06-06,DKI5,0.4137,12
2018-06-07,DKI5,0.4137,13
2018-06-08,DKI5,0.4137,14
2018-06-09,DKI5,0.4137,15
2018-06-10,DKI5,0.453,0
2018-06-11,DKI5,0.453,1
2018-06-12,DKI5,0.453,2
2018-06-13,DKI5,0.453,3
2018-06-14,DKI5,0.453,4
2018-06-15,DKI5,0.453,5
2018-06-16,DKI5,0.453,6
2018-06-17,DKI5,0.453,7
2018-06-18,DKI5,0.453,8
2018-06-19,DKI5,0.453,9
2018-06-20,DKI5,0.453,10
2018-06-21,DKI5,0.453,11
2018-06-22,DKI5,0.453,12
2018-06-23,DKI5,0.453,13
2018-06-24,DKI5,0.453,14
2018-06-25,DKI5,0.453,15
2018-06-26,DKI5,0.4362,0
2018-06-27,DKI5,0.4362,1
2018-06-28,DKI5,0.4362,2
2018-06-29,DKI5,0.4362,3
2018-06-30,DKI5,0.4362,4
2018-07-01,DKI5,0.4362,5
2018-07-02,DKI5,0.4362,6
2018-07-03,DKI5,0.4362,7
2018-07-04,DKI5,0.4362,8
2018-07-05,DKI5,0.4362,9
2018-07-06,DKI5,0.4362,10
2018-07-07,DKI5,0.4362,11
2018-07-08,DKI5,0.4362,12
2018-07-09,DKI5,0.4362,13
2018-07-10,DKI5,0.4362,14
2018-07-11,DKI5,0.4362,15
2018-07-12,DKI5,0.3622,0
2018-07-13,DKI5,0.3622,1
2018-07-14,DKI5,0.3622,2
2018-07-15,DKI5,0.3622,3
2018-07-16,DKI5,0.3622,4
2018-07-17,DKI5,0.3622,5
2018-07-18,DKI5,0.3622,6
2018-07-19,DKI5,0.3622,7
2018-07-20,DKI5,0.3622,8
2018-07-21,DKI5,0.3622,9
2018-07-22,DKI5,0.3622,10
2018-07-23,DKI5,0.3622,11
2018-07-24,DKI5,0.3622,12
2018-07-25,DKI5,0.3622,13
2018-07-26,DKI5,0.3622,14
2018-07-27,DKI5,0.3622,15
2018-07-28,DKI5,0.328,0
2018-07-29,DKI5,0.328,1
2018-07-30,DKI5,0.328,2
2018-07-31,DKI5,0.328,3
2018-08-01,DKI5,0.328,4
2018-08-02,DKI5,0.328,5
2018-08-03,DKI5,0.328,6
2018-08-04,DKI5,0.328,7
2018-08-05,DKI5,0.328,8
2018-08-06,DKI5,0.328,9
2018-08-07,DKI5,0.328,10
2018-08-08,DKI5,0.328,11
2018-08-09,DKI5,0.328,12
2018-08-10,DKI5,0.328,13
2018-08-11,DKI5,0.328,14
2018-08-12,DKI5,0.328,15
2018-08-13,DKI5,0.3423,0
2018-08-14,DKI5,0.3423,1
2018-08-15,DKI5,0.3423,2
2018-08-16,DKI5,0.3423,3
2018-08-17,DKI5,0.3423,4
2018-08-18,DKI5,0.3423,5
2018-08-19,DKI5,0.3423,6
2018-08-20,DKI5,0.3423,7
2018-08-21,DKI5,0.3423,8
2018-08-22,DKI5,0.3423,9
2018-08-23,DKI5,0.3423,10
2018-08-24,DKI5,0.3423,11
2018-08-25,DKI5,0.3423,12
2018-08-26,DKI5,0.3423,13
2018-08-27,DKI5,0.3423,14
2018-08-28,DKI5,0.3423,15
2018-08-29,DKI5,0.4118,0
2018-08-30,DKI5,0.4118,1
2018-08-31,DKI5,0.4118,2
2018-09-01,DKI5,0.4118,3
2018-09-02,DKI5,0.4118,4
2018-09-03,DKI5,0.4118,5
2018-09-04,DKI5,0.4118,6
2018-09-05,DKI5,0.4118,7
2018-09-06,DKI5,0.4118,8
2018-09-07,DKI5,0.4118,9
2018-09-08,DKI5,0.4118,10
2018-09-09,DKI5,0.4118,11
2018-09-10,DKI5,0.4118,12
2018-09-11,DKI5,0.4118,13
2018-09-12,DKI5,0.4118,14
2018-09-13,DKI5,0.4118,15
2018-09-14,DKI5,0.3399,0
2018-09-15,DKI5,0.3399,1
2018-09-16,DKI5,0.3399,2
2018-09-17,DKI5,0.3399,3
2018-09-18,DKI5,0.3399,4
2018-09-19,DKI5,0.3399,5
2018-09-20,DKI5,0.3399,6
2018-09-21,DKI5,0.3399,7
2018-09-22,DKI5,0.3399,8
2018-09-23,DKI5,0.3399,9
2018-09-24,DKI5,0.3399,10
2018-09-25,DKI5,0.3399,11
2018-09-26,DKI5,0.3399,12
2018-09-27,DKI5,0.3399,13
2018-09-28,DKI5,0.3399,14
2018-09-29,DKI5,0.3399,15
2018-09-30,DKI5,0.384,0
2018-10-01,DKI5,0.384,1
2018-10-02,DKI5,0.384,2
2018-10-03,DKI5,0.384,3
2018-10-04,DKI5,0.384,4
2018-10-05,DKI5,0.384,5
2018-10-06,DKI5,0.384,6
2018-10-07,DKI5,0.384,7
2018-10-08,DKI5,0.384,8
2018-10-09,DKI5,0.384,9
2018-10-10,DKI5,0.384,10
2018-10-11,DKI5,0.384,11
2018-10-12,DKI5,0.384,12
2018-10-13,DKI5,0.384,13
2018-10-14,DKI5,0.384,14
2018-10-15,DKI5,0.384,15
2018-10-16,DKI5,0.3359,0
2018-10-17,DKI5,0.3359,1
2018-10-18,DKI5,0.3359,2
2018-10-19,DKI5,0.3359,3
2018-10-20,DKI5,0.3359,4
2018-10-21,DKI5,0.3359,5
2018-10-22,DKI5,0.3359,6
2018-10-23,DKI5,0.3359,7
2018-10-24,DKI5,0.3359,8
2018-10-25,DKI5,0.3359,9
2018-10-26,DKI5,0.3359,10
2018-10-27,DKI5,0.3359,11
2018-10-28,DKI5,0.3359,12
2018-10-29,DKI5,0.3359,13
2018-10-30,DKI5,0.3359,14
2018-10-31,DKI5,0.3359,15
2018-11-01,DKI5,0.4084,0
2018-11-02,DKI5,0.4084,1
2018-11-03,DKI5,0.4084,2
2018-11-04,DKI5,0.4084,3
2018-11-05,DKI5,0.4084,4
2018-11-06,DKI5,0.4084,5
2018-11-07,DKI5,0.4084,6
2018-11-08,DKI5,0.4084,7
2018-11-09,DKI5,0.4084,8
2018-11-10,DKI5,0.4084,9
2018-11-11,DKI5,0.4084,10
2018-11-12,DKI5,0.4084,11
2018-11-13,DKI5,0.4084,12
2018-11-14,DKI5,0.4084,13
2018-11-15,DKI5,0.4084,14
2018-11-16,DKI5,0.4084,15
2018-11-17,DKI5,0.2477,0
2018-11-18,DKI5,0.2477,1
2018-11-19,DKI5,0.2477,2
2018-11-20,DKI5,0.2477,3
2018-11-21,DKI5,0.2477,4
2018-11-22,DKI5,0.2477,5
2018-11-23,DKI5,0.2477,6
2018-11-24,DKI5,0.2477,7
2018-11-25,DKI5,0.2477,8
2018-11-26,DKI5,0.2477,9
2018-11-27,DKI5,0.2477,10
2018-11-28,DKI5,0.2477,11
2018-11-29,DKI5,0.2477,12
2018-11-30,DKI5,0.2477,13
2018-12-01,DKI5,0.2477,14
2018-12-02,DKI5,0.2477,15
2018-12-03,DKI5,0.3687,0
2018-12-04,DKI5,0.3687,1
2018-12-05,DKI5,0.3687,2
2018-12-06,DKI5,0.3687,3
2018-12-07,DKI5,0.3687,4
2018-12-08,DKI5,0.3687,5
2018-12-09,DKI5,0.3687,6
2018-12-10,DKI5,0.3687,7
2018-12-11,DKI5,0.3687,8
2018-12-12,DKI5,0.3687,9
2018-12-13,DKI5,0.3687,10
2018-12-14,DKI5,0.3687,11
2018-12-15,DKI5,0.3687,12
2018-12-16,DKI5,0.3687,13
2018-12-17,DKI5,0.3687,14
2018-12-18,DKI5,0.3687,15
2018-12-19,DKI5,0.4198,0
2018-12-20,DKI5,0.4198,1
2018-12-21,DKI5,0.4198,2
2018-12-22,DKI5,0.4198,3
2018-12-23,DKI5,0.4198,4
2018-12-24,DKI5,0.4198,5
2018-12-25,DKI5,0.4198,6
2018-12-26,DKI5,0.4198,7
2018-12-27,DKI5,0.4198,8
2018-12-28,DKI5,0.4198,9
2018-12-29,DKI5,0.4198,10
2018-12-30,DKI5,0.4198,11
2018-12-31,DKI5,0.4198,12
2019-01-01,DKI5,0.4287,0
2019-01-02,DKI5,0.4287,1
2019-01-03,DKI5,0.4287,2
2019-01-04,DKI5,0.4287,3
2019-01-05,DKI5,0.4287,4
2019-01-06,DKI5,0.4287,5
2019-01-07,DKI5,0.4287,6
2019-01-08,DKI5,0.4287,7
2019-01-09,DKI5,0.4287,8
2019-01-10,DKI5,0.4287,9
2019-01-11,DKI5,0.4287,10
2019-01-12,DKI5,0.4287,11
2019-01-13,DKI5,0.4287,12
2019-01-14,DKI5,0.4287,13
2019-01-15,DKI5,0.4287,14
2019-01-16,DKI5,0.4287,15
2019-01-17,DKI5,0.048,0
2019-01-18,DKI5,0.048,1
2019-01-19,DKI5,0.048,2
2019-01-20,DKI5,0.048,3
2019-01-21,DKI5,0.048,4
2019-01-22,DKI5,0.048,5
2019-01-23,DKI5,0.048,6
2019-01-24,DKI5,0.048,7
2019-01-25,DKI5,0.048,8
2019-01-26,DKI5,0.048,9
2019-01-27,DKI5,0.048,10
2019-01-28,DKI5,0.048,11
2019-01-29,DKI5,0.048,12
2019-01-30,DKI5,0.048,13
2019-01-31,DKI5,0.048,14
2019-02-01,DKI5,0.048,15
2019-02-02,DKI5,0.3248,0
2019-02-03,DKI5,0.3248,1
2019-02-04,DKI5,0.3248,2
2019-02-05,DKI5,0.3248,3
2019-02-06,DKI5,0.3248,4
2019-02-07,DKI5,0.3248,5
2019-02-08,DKI5,0.3248,6
2019-02-09,DKI5,0.3248,7
2019-02-10,DKI5,0.3248,8
2019-02-11,DKI5,0.3248,9
2019-02-12,DKI5,0.3248,10
2019-02-13,DKI5,0.3248,11
2019-02-14,DKI5,0.3248,12
2019-02-15,DKI5,0.3248,13
2019-02-16,DKI5,0.3248,14
2019-02-17,DKI5,0.3248,15
2019-02-18,DKI5,0.4091,0
2019-02-19,DKI5,0.4091,1
2019-02-20,DKI5,0.4091,2
2019-02-21,DKI5,0.4091,3
2019-02-22,DKI5,0.4091,4
2019-02-23,DKI5,0.4091,5
2019-02-24,DKI5,0.4091,6
2019-02-25,DKI5,0.4091,7
2019-02-26,DKI5,0.4091,8
2019-02-27,DKI5,0.4091,9
2019-02-28,DKI5,0.4091,10
2019-03-01,DKI5,0.4091,11
2019-03-02,DKI5,0.4091,12
2019-03-03,DKI5,0.4091,13
2019-03-04,DKI5,0.4091,14
2019-03-05,DKI5,0.4091,15
2019-03-06,DKI5,0.1567,0
2019-03-07,DKI5,0.1567,1
2019-03-08,DKI5,0.1567,2
2019-03-09,DKI5,0.1567,3
2019-03-10,DKI5,0.1567,4
2019-03-11,DKI5,0.1567,5
2019-03-12,DKI5,0.1567,6
2019-03-13,DKI5,0.1567,7
2019-03-14,DKI5,0.1567,8
2019-03-15,DKI5,0.1567,9
2019-03-16,DKI5,0.1567,10
2019-03-17,DKI5,0.1567,11
2019-03-18,DKI5,0.1567,12
2019-03-19,DKI5,0.1567,13
2019-03-20,DKI5,0.1567,14
2019-03-21,DKI5,0.1567,15
2019-03-22,DKI5,0.4883,0
2019-03-23,DKI5,0.4883,1
2019-03-24,DKI5,0.4883,2
2019-03-25,DKI5,0.4883,3
2019-03-26,DKI5,0.4883,4
2019-03-27,DKI5,0.4883,5
2019-03-28,DKI5,0.4883,6
2019-03-29,DKI5,0.4883,7
2019-03-30,DKI5,0.4883,8
2019-03-31,DKI5,0.4883,9
2019-04-01,DKI5,0.4883,10
2019-04-02,DKI5,0.4883,11
2019-04-03,DKI5,0.4883,12
2019-04-04,DKI5,0.4883,13
2019-04-05,DKI5,0.4883,14
2019-04-06,DKI5,0.4883,15
2019-04-07,DKI5,0.4046,0
2019-04-08,DKI5,0.4046,1
2019-04-09,DKI5,0.4046,2
2019-04-10,DKI5,0.4046,3
2019-04-11,DKI5,0.4046,4
2019-04-12,DKI5,0.4046,5
2019-04-13,DKI5,0.4046,6
2019-04-14,DKI5,0.4046,7
2019-04-15,DKI5,0.4046,8
2019-04-16,DKI5,0.4046,9
2019-04-17,DKI5,0.4046,10
2019-04-18,DKI5,0.4046,11
2019-04-19,DKI5,0.4046,12
2019-04-20,DKI5,0.4046,13
2019-04-21,DKI5,0.4046,14
2019-04-22,DKI5,0.4046,15
2019-04-23,DKI5,0.4012,0
2019-04-24,DKI5,0.4012,1
2019-04-25,DKI5,0.4012,2
2019-04-26,DKI5,0.4012,3
2019-04-27,DKI5,0.4012,4
2019-04-28,DKI5,0.4012,5
2019-04-29,DKI5,0.4012,6
2019-04-30,DKI5,0.4012,7
2019-05-01,DKI5,0.4012,8
2019-05-02,DKI5,0.4012,9
2019-05-03,DKI5,0.4012,10
2019-05-04,DKI5,0.4012,11
2019-05-05,DKI5,0.4012,12
2019-05-06,DKI5,0.4012,13
2019-05-07,DKI5,0.4012,14
2019-05-08,DKI5,0.4012,15
2019-05-09,DKI5,0.352,0
2019-05-10,DKI5,0.352,1
2019-05-11,DKI5,0.352,2
2019-05-12,DKI5,0.352,3
2019-05-13,DKI5,0.352,4
2019-05-14,DKI5,0.352,5
2019-05-15,DKI5,0.352,6
2019-05-16,DKI5,0.352,7
2019-05-17,DKI5,0.352,8
2019-05-18,DKI5,0.352,9
2019-05-19,DKI5,0.352,10
2019-05-20,DKI5,0.352,11
2019-05-21,DKI5,0.352,12
2019-05-22,DKI5,0.352,13
2019-05-23,DKI5,0.352,14
2019-05-24,DKI5,0.352,15
2019-05-25,DKI5,0.1682,0
2019-05-26,DKI5,0.1682,1
2019-05-27,DKI5,0.1682,2
2019-05-28,DKI5,0.1682,3
2019-05-29,DKI5,0.1682,4
2019-05-30,DKI5,0.1682,5
2019-05-31,DKI5,0.1682,6
2019-06-01,DKI5,0.1682,7
2019-06-02,DKI5,0.1682,8
2019-06-03,DKI5,0.1682,9
2019-06-04,DKI5,0.1682,10
2019-06-05,DKI5,0.1682,11
2019-06-06,DKI5,0.1682,12
2019-06-07,DKI5,0.1682,13
2019-06-08,DKI5,0.1682,14
2019-06-09,DKI5,0.1682,15
2019-06-10,DKI5,0.4394,0
2019-06-11,DKI5,0.4394,1
2019-06-12,DKI5,0.4394,2
2019-06-13,DKI5,0.4394,3
2019-06-14,DKI5,0.4394,4
2019-06-15,DKI5,0.4394,5
2019-06-16,DKI5,0.4394,6
2019-06-17,DKI5,0.4394,7
2019-06-18,DKI5,0.4394,8
2019-06-19,DKI5,0.4394,9
2019-06-20,DKI5,0.4394,10
2019-06-21,DKI5,0.4394,11
2019-06-22,DKI5,0.4394,12
2019-06-23,DKI5,0.4394,13
2019-06-24,DKI5,0.4394,14
2019-06-25,DKI5,0.4394,15
2019-06-26,DKI5,0.4661,0
2019-06-27,DKI5,0.4661,1
2019-06-28,DKI5,0.4661,2
2019-06-29,DKI5,0.4661,3
2019-06-30,DKI5,0.4661,4
2019-07-01,DKI5,0.4661,5
2019-07-02,DKI5,0.4661,6
2019-07-03,DKI5,0.4661,7
2019-07-04,DKI5,0.4661,8
2019-07-05,DKI5,0.4661,9
2019-07-06,DKI5,0.4661,10
2019-07-07,DKI5,0.4661,11
2019-07-08,DKI5,0.4661,12
2019-07-09,DKI5,0.4661,13
2019-07-10,DKI5,0.4661,14
2019-07-11,DKI5,0.4661,15
2019-07-12,DKI5,0.4271,0
2019-07-13,DKI5,0.4271,1
2019-07-14,DKI5,0.4271,2
2019-07-15,DKI5,0.4271,3
2019-07-16,DKI5,0.4271,4
2019-07-17,DKI5,0.4271,5
